id,task_id,worker_id
5273,5854,28
5274,5629,5
5275,7032,19
5276,5698,127
5277,4710,193
5278,2099,106
5279,3414,2
5280,1899,3
5281,2399,39
5282,5599,141
5283,4433,135
5284,7026,162
5285,5318,88
5286,4300,184
5287,5431,44
5288,3920,118
5289,8901,168
5290,8847,171
5291,862,41
5292,1648,51
5293,1773,143
5294,4089,42
5295,9421,197
5296,1393,141
5297,5838,62
5298,5435,85
5299,3003,58
5300,6001,108
5301,8235,172
5302,7654,196
5303,9964,43
5304,8692,168
5305,2460,111
5306,5358,194
5307,5845,173
5308,9789,119
5309,2261,79
5310,8807,94
5311,868,69
5312,9607,86
5313,8000,107
5314,8737,158
5315,5803,45
5316,6020,139
5317,6886,48
5318,9162,171
5319,554,34
5320,3633,108
5321,62,58
5322,9335,173
5323,1168,109
5324,1672,157
5325,8411,17
5326,2966,51
5327,2451,38
5328,2152,101
5329,9036,142
5330,9716,64
5331,2014,82
5332,2179,57
5333,4506,196
5334,4410,180
5335,6368,150
5336,6793,104
5337,4192,141
5338,3797,101
5339,4187,98
5340,2279,168
5341,6567,68
5342,125,62
5343,9908,4
5344,9539,129
5345,8650,105
5346,9321,47
5347,3372,30
5348,7458,112
5349,3611,157
5350,129,118
5351,2512,136
5352,5935,52
5353,3279,41
5354,7491,161
5355,2754,120
5356,6373,171
5357,9826,112
5358,6446,45
5359,6536,37
5360,571,179
5361,2376,145
5362,1153,36
5363,9510,38
5364,2972,193
5365,4085,151
5366,2365,105
5367,6316,74
5368,5602,39
5369,7433,46
5370,7079,186
5371,7590,7
5372,4459,73
5373,2042,112
5374,7060,17
5375,4106,77
5376,5020,49
5377,6077,43
5378,8782,195
5379,3244,18
5380,4671,196
5381,6270,54
5382,2157,84
5383,4118,103
5384,2812,108
5385,3743,108
5386,9099,85
5387,1602,138
5388,3122,30
5389,119,192
5390,7119,96
5391,9092,185
5392,5146,199
5393,9789,197
5394,1601,43
5395,8149,164
5396,5231,1
5397,4133,183
5398,106,30
5399,8977,31
5400,7686,155
5401,6274,174
5402,8634,9
5403,6998,24
5404,970,97
5405,7254,10
5406,2890,5
5407,6939,161
5408,393,9
5409,6721,15
5410,6313,173
5411,6131,120
5412,6989,163
5413,3552,198
5414,1269,60
5415,3091,95
5416,4417,180
5417,6807,66
5418,9936,39
5419,5845,182
5420,173,141
5421,9546,101
5422,8415,176
5423,6804,190
5424,5418,11
5425,7660,3
5426,397,128
5427,2820,198
5428,7841,71
5429,6391,170
5430,459,161
5431,9511,114
5432,5942,86
5433,6537,123
5434,9507,18
5435,3516,8
5436,2293,5
5437,4584,7
5438,3556,185
5439,1792,127
5440,2710,68
5441,3698,127
5442,4631,103
5443,5408,167
5444,4962,40
5445,8770,30
5446,9291,174
5447,8996,174
5448,4178,33
5449,4157,16
5450,5054,114
5451,9692,181
5452,2908,11
5453,1639,53
5454,7724,189
5455,4206,187
5456,4210,27
5457,3009,53
5458,5559,3
5459,7748,100
5460,9822,196
5461,3528,194
5462,373,93
5463,334,139
5464,7502,138
5465,618,186
5466,4437,121
5467,4540,90
5468,7998,35
5469,8025,181
5470,4184,120
5471,5453,21
5472,128,179
5473,1698,194
5474,3358,58
5475,6330,139
5476,3184,158
5477,3257,3
5478,180,42
5479,7071,16
5480,9786,186
5481,4490,184
5482,7750,161
5483,8279,199
5484,4586,175
5485,7296,59
5486,8036,190
5487,3667,185
5488,8131,154
5489,3899,50
5490,1198,117
5491,6122,6
5492,959,52
5493,3437,36
5494,3422,140
5495,7009,162
5496,9646,97
5497,6929,73
5498,1179,152
5499,9683,14
5500,2551,149
5501,7029,160
5502,9681,30
5503,5863,186
5504,5675,151
5505,5481,99
5506,5931,86
5507,8491,50
5508,2900,185
5509,4109,53
5510,5021,65
5511,4773,55
5512,7992,65
5513,1374,64
5514,466,145
5515,7402,116
5516,6489,198
5517,9808,165
5518,2302,181
5519,5820,121
5520,8096,160
5521,3466,161
5522,8459,78
5523,3790,138
5524,2000,47
5525,1391,47
5526,7179,72
5527,5931,55
5528,6551,35
5529,6956,86
5530,9980,14
5531,4651,86
5532,3354,123
5533,5408,13
5534,7887,35
5535,9662,87
5536,1577,187
5537,3348,190
5538,6890,115
5539,8888,82
5540,2840,57
5541,2233,131
5542,5278,143
5543,5501,30
5544,2868,84
5545,8911,156
5546,6215,138
5547,1769,23
5548,1778,96
5549,858,133
5550,2452,159
5551,6937,106
5552,3566,150
5553,7722,182
5554,3686,6
5555,7213,128
5556,4124,80
5557,3668,84
5558,2290,110
5559,4602,91
5560,1991,13
5561,6373,143
5562,1962,185
5563,494,99
5564,5468,156
5565,3241,115
5566,1192,170
5567,1310,46
5568,9626,53
5569,7788,18
5570,4879,68
5571,2176,127
5572,3734,59
5573,8916,113
5574,8231,179
5575,9213,106
5576,870,133
5577,957,170
5578,5367,175
5579,3256,74
5580,8031,53
5581,6165,174
5582,2647,22
5583,7007,168
5584,9681,78
5585,1167,7
5586,6272,6
5587,4220,167
5588,7295,180
5589,7391,20
5590,9830,191
5591,7377,114
5592,9219,65
5593,5150,117
5594,8127,47
5595,4931,110
5596,3217,8
5597,6540,167
5598,1991,90
5599,8407,64
5600,5606,90
5601,1568,58
5602,7841,143
5603,4080,56
5604,1563,86
5605,5031,32
5606,1201,57
5607,4702,56
5608,8960,172
5609,4552,146
5610,7066,84
5611,2510,197
5612,6562,117
5613,8927,36
5614,3670,13
5615,566,119
5616,9463,114
5617,3305,44
5618,3573,23
5619,9916,33
5620,5650,7
5621,3124,134
5622,3497,172
5623,4472,20
5624,1589,168
5625,972,134
5626,1860,9
5627,1001,194
5628,3444,175
5629,7738,67
5630,6200,114
5631,7395,14
5632,6279,17
5633,7616,85
5634,7907,53
5635,1089,56
5636,5145,133
5637,863,136
5638,9886,8
5639,3697,82
5640,296,182
5641,7667,92
5642,9323,177
5643,8684,66
5644,8709,178
5645,5722,68
5646,3133,181
5647,4501,78
5648,2433,8
5649,9168,1
5650,6734,200
5651,4639,128
5652,9792,183
5653,8634,86
5654,7355,24
5655,8078,21
5656,2332,14
5657,8815,7
5658,5725,59
5659,7279,138
5660,5847,179
5661,7941,133
5662,1871,193
5663,6243,93
5664,674,174
5665,1617,110
5666,7914,56
5667,3537,89
5668,9760,147
5669,5725,13
5670,8906,193
5671,8009,43
5672,3793,48
5673,9682,62
5674,8750,191
5675,3547,148
5676,2902,128
5677,7658,174
5678,1062,72
5679,2630,169
5680,8173,188
5681,3906,137
5682,6277,193
5683,7776,77
5684,3842,168
5685,2524,133
5686,9324,97
5687,5371,7
5688,5254,29
5689,5763,168
5690,5591,141
5691,3099,148
5692,6762,87
5693,8715,70
5694,6792,65
5695,3000,171
5696,3736,61
5697,2024,70
5698,7493,128
5699,3170,163
5700,8703,160
5701,4532,40
5702,9636,64
5703,9683,76
5704,8652,172
5705,236,132
5706,4129,84
5707,4141,117
5708,2039,177
5709,7947,68
5710,1004,41
5711,6920,189
5712,2472,73
5713,3874,196
5714,6540,13
5715,8035,86
5716,3424,112
5717,6353,35
5718,6791,106
5719,5545,128
5720,4840,121
5721,5445,123
5722,1880,76
5723,4424,21
5724,8434,114
5725,809,192
5726,9596,107
5727,3866,136
5728,1571,195
5729,5766,95
5730,4786,200
5731,9931,185
5732,2918,166
5733,7564,1
5734,6750,119
5735,2474,181
5736,6749,163
5737,7154,182
5738,5806,31
5739,1127,19
5740,7645,32
5741,8538,77
5742,8979,96
5743,8945,155
5744,2692,132
5745,4513,12
5746,9634,28
5747,8096,105
5748,9410,172
5749,1213,9
5750,1440,94
5751,1521,137
5752,7512,54
5753,8451,120
5754,4675,18
5755,6383,156
5756,558,137
5757,4618,66
5758,925,196
5759,3693,132
5760,1842,155
5761,658,77
5762,4868,114
5763,1453,26
5764,5725,48
5765,5781,161
5766,3180,160
5767,2915,9
5768,7852,73
5769,3816,31
5770,5308,175
5771,2925,61
5772,9085,21
5773,6695,63
5774,6670,43
5775,2391,178
5776,9932,120
5777,8862,7
5778,4336,156
5779,4043,77
5780,8225,179
5781,5329,62
5782,2339,48
5783,780,190
5784,117,134
5785,7710,141
5786,103,48
5787,4259,168
5788,8270,116
5789,9711,127
5790,7441,118
5791,1992,171
5792,929,168
5793,2938,184
5794,1613,89
5795,2912,64
5796,5921,133
5797,4626,71
5798,3540,134
5799,6910,47
5800,8738,16
5801,2637,119
5802,6664,102
5803,7733,193
5804,4939,107
5805,2158,11
5806,5976,145
5807,6838,5
5808,1049,94
5809,7921,52
5810,9677,187
5811,5236,180
5812,2132,102
5813,6967,4
5814,4589,21
5815,7108,187
5816,126,74
5817,6229,120
5818,9219,8
5819,3590,95
5820,5008,55
5821,5868,102
5822,3727,52
5823,5479,124
5824,8484,88
5825,6575,143
5826,5182,144
5827,4605,166
5828,9782,87
5829,5224,113
5830,8145,86
5831,9963,161
5832,2589,40
5833,4318,24
5834,8869,113
5835,4941,7
5836,5940,188
5837,8539,169
5838,6552,102
5839,7724,11
5840,1817,64
5841,4474,59
5842,4641,185
5843,1305,32
5844,4572,134
5845,8163,180
5846,7272,198
5847,7304,13
5848,3651,178
5849,4046,174
5850,9753,86
5851,4094,160
5852,2391,193
5853,9765,196
5854,417,111
5855,6742,36
5856,9611,20
5857,2509,82
5858,2867,177
5859,9964,113
5860,5656,84
5861,6192,131
5862,360,102
5863,3820,169
5864,9889,76
5865,1121,88
5866,1035,128
5867,5464,108
5868,1174,167
5869,8825,170
5870,8955,64
5871,8047,171
5872,7155,134
5873,6195,24
5874,3983,85
5875,6128,132
5876,4826,139
5877,775,101
5878,6569,33
5879,9352,190
5880,8080,62
5881,718,112
5882,1144,107
5883,9329,115
5884,1416,2
5885,9842,103
5886,9250,50
5887,5221,143
5888,3430,181
5889,8291,45
5890,4495,161
5891,2938,146
5892,9190,102
5893,7073,54
5894,9384,188
5895,1580,118
5896,7577,10
5897,5054,10
5898,1575,40
5899,5138,108
5900,5438,57
5901,3785,70
5902,5006,78
5903,2456,169
5904,2654,85
5905,9557,87
5906,1561,46
5907,1303,15
5908,1047,105
5909,3376,35
5910,6668,70
5911,4231,119
5912,1983,160
5913,2432,179
5914,146,99
5915,4306,1
5916,6393,187
5917,7141,191
5918,8470,141
5919,4236,116
5920,7712,103
5921,4263,93
5922,3196,70
5923,2484,132
5924,8202,30
5925,224,131
5926,8273,181
5927,9167,159
5928,3766,187
5929,5008,70
5930,2505,163
5931,3725,64
5932,8449,15
5933,5333,66
5934,4259,137
5935,7589,65
5936,7121,106
5937,397,186
5938,6971,95
5939,5135,183
5940,4146,1
5941,5966,116
5942,9529,101
5943,9330,196
5944,1115,11
5945,864,64
5946,1964,185
5947,8557,106
5948,9933,46
5949,3288,95
5950,3012,195
5951,4966,7
5952,756,148
5953,9695,158
5954,4508,118
5955,7017,169
5956,366,32
5957,7193,158
5958,7334,8
5959,9727,10
5960,9742,75
5961,6493,79
5962,6257,8
5963,6153,90
5964,4217,12
5965,2343,163
5966,9988,72
5967,7244,129
5968,6407,136
5969,3637,17
5970,5364,88
5971,9013,56
5972,3480,17
5973,1336,110
5974,3448,12
5975,9739,153
5976,1361,25
5977,3067,8
5978,2279,47
5979,1814,151
5980,4733,185
5981,9181,162
5982,578,118
5983,3133,176
5984,3030,30
5985,4898,42
5986,2716,191
5987,6112,53
5988,4401,40
5989,3308,120
5990,279,158
5991,310,107
5992,7954,114
5993,1803,80
5994,8722,108
5995,13,91
5996,8888,28
5997,1199,185
5998,6363,158
5999,6853,24
6000,6114,21
6001,4696,109
6002,445,119
6003,9984,38
6004,3689,51
6005,147,128
6006,3358,19
6007,5081,102
6008,7266,66
6009,8530,167
6010,133,127
6011,3357,105
6012,5652,58
6013,370,75
6014,1192,37
6015,7809,152
6016,6689,24
6017,215,50
6018,9469,170
6019,1237,65
6020,293,195
6021,4781,56
6022,1783,177
6023,3312,10
6024,8915,162
6025,856,49
6026,3332,181
6027,101,186
6028,1150,30
6029,4125,48
6030,7257,111
6031,697,42
6032,2556,151
6033,1004,186
6034,2539,175
6035,1238,150
6036,9127,153
6037,9772,150
6038,2659,122
6039,7180,184
6040,1268,19
6041,5149,97
6042,7459,156
6043,8394,71
6044,219,14
6045,2152,20
6046,5581,185
6047,5222,173
6048,9365,58
6049,6312,43
6050,7983,24
6051,1336,139
6052,6135,20
6053,8555,179
6054,4879,180
6055,2126,145
6056,5444,8
6057,9049,175
6058,9717,158
6059,6724,23
6060,8732,21
6061,3787,37
6062,7379,53
6063,2105,171
6064,1749,180
6065,3373,59
6066,6630,131
6067,808,111
6068,7817,56
6069,6905,98
6070,3979,113
6071,765,165
6072,834,199
6073,6875,103
6074,1113,173
6075,3460,186
6076,4644,192
6077,3898,164
6078,6149,16
6079,1300,198
6080,1135,52
6081,643,131
6082,1085,139
6083,5550,140
6084,5122,97
6085,8934,120
6086,2075,13
6087,7489,148
6088,346,193
6089,7924,17
6090,6186,84
6091,5368,110
6092,4860,133
6093,428,160
6094,2727,43
6095,840,150
6096,7427,11
6097,3478,78
6098,2199,5
6099,9704,71
6100,3504,33
6101,7434,162
6102,5365,56
6103,6197,47
6104,8380,161
6105,6015,167
6106,638,54
6107,8980,193
6108,8878,110
6109,1897,2
6110,1096,49
6111,3386,61
6112,4296,199
6113,7481,180
6114,9465,43
6115,713,103
6116,314,161
6117,6997,189
6118,9868,41
6119,6557,177
6120,8352,62
6121,7700,190
6122,2609,28
6123,6104,4
6124,4807,30
6125,5365,149
6126,604,109
6127,208,75
6128,6701,62
6129,4848,197
6130,3906,29
6131,3484,114
6132,1843,182
6133,6105,157
6134,4532,147
6135,2889,29
6136,4687,52
6137,1740,13
6138,2955,93
6139,3731,190
6140,143,92
6141,5262,100
6142,8794,87
6143,239,165
6144,6803,19
6145,9184,15
6146,8579,130
6147,7798,182
6148,6991,22
6149,9681,2
6150,7393,133
6151,4713,57
6152,5731,124
6153,9345,124
6154,6265,183
6155,3197,31
6156,5937,13
6157,8830,48
6158,849,173
6159,7909,39
6160,1063,16
6161,5948,4
6162,4354,198
6163,8040,131
6164,8601,104
6165,2894,65
6166,3778,40
6167,4528,10
6168,6513,198
6169,8868,47
6170,4590,95
6171,4529,83
6172,1745,113
6173,1116,188
6174,8707,107
6175,791,74
6176,4478,165
6177,7905,173
6178,7885,200
6179,6294,113
6180,3465,34
6181,3468,178
6182,9169,146
6183,1378,21
6184,4824,109
6185,8106,67
6186,1726,101
6187,982,23
6188,5338,69
6189,3285,82
6190,6211,65
6191,5992,79
6192,8172,177
6193,185,125
6194,6062,192
6195,8486,75
6196,2435,121
6197,6441,59
6198,6567,183
6199,4882,187
6200,952,97
6201,8119,122
6202,4388,75
6203,7306,91
6204,8411,10
6205,1805,44
6206,2651,106
6207,9382,72
6208,3644,39
6209,7624,106
6210,2276,147
6211,7835,25
6212,7239,91
6213,5530,19
6214,283,79
6215,1532,41
6216,4702,109
6217,3106,160
6218,7832,24
6219,469,54
6220,490,28
6221,8204,118
6222,7802,175
6223,5258,104
6224,9882,76
6225,9984,12
6226,3128,65
6227,9371,161
6228,7266,115
6229,2624,114
6230,4348,59
6231,5063,82
6232,2991,32
6233,4823,58
6234,3199,82
6235,5353,18
6236,8010,51
6237,7496,23
6238,8258,67
6239,582,164
6240,457,43
6241,876,146
6242,5825,114
6243,2510,12
6244,1391,27
6245,2634,56
6246,190,93
6247,5608,126
6248,3054,76
6249,1431,3
6250,3951,144
6251,9118,129
6252,7129,25
6253,1920,170
6254,4044,180
6255,6988,194
6256,387,135
6257,3867,165
6258,3828,103
6259,9613,144
6260,1095,79
6261,740,135
6262,8591,14
6263,1414,157
6264,5504,53
6265,346,40
6266,1268,103
6267,7591,132
6268,6374,79
6269,1800,75
6270,6333,82
6271,4625,37
6272,6628,94
6273,9912,61
6274,6617,185
6275,4652,16
6276,3531,125
6277,7061,47
6278,5204,92
6279,4044,17
6280,1890,8
6281,6881,24
6282,4886,73
6283,9417,111
6284,5549,94
6285,3751,76
6286,6146,187
6287,3579,127
6288,8639,137
6289,1282,81
6290,8403,22
6291,7745,164
6292,2782,194
6293,4610,168
6294,6360,195
6295,4327,22
6296,4200,48
6297,828,123
6298,3692,180
6299,2854,171
6300,130,167
6301,4340,192
6302,4191,171
6303,566,66
6304,8760,27
6305,156,76
6306,9276,106
6307,5042,99
6308,3473,144
6309,4638,36
6310,4542,88
6311,9918,94
6312,7459,19
6313,2581,31
6314,5188,170
6315,4226,24
6316,3301,174
6317,3382,159
6318,8771,142
6319,9912,106
6320,6039,128
6321,7085,14
6322,6550,125
6323,6389,36
6324,723,177
6325,6431,179
6326,8799,116
6327,6791,54
6328,4430,13
6329,8817,131
6330,5598,179
6331,1524,78
6332,2422,85
6333,3112,61
6334,6131,45
6335,2158,51
6336,9072,127
6337,1486,169
6338,5419,4
6339,1828,66
6340,6527,54
6341,9994,45
6342,2940,55
6343,7551,98
6344,1287,53
6345,2949,94
6346,2403,58
6347,3356,119
6348,4500,128
6349,8771,156
6350,712,8
6351,4081,45
6352,2336,164
6353,9323,192
6354,4531,51
6355,5147,185
6356,3617,23
6357,3000,68
6358,6280,9
6359,1855,170
6360,5430,193
6361,8676,145
6362,8383,99
6363,8257,60
6364,9240,181
6365,1800,48
6366,39,58
6367,5318,25
6368,4843,38
6369,9541,156
6370,4991,44
6371,1187,37
6372,2092,144
6373,1997,18
6374,4795,180
6375,2317,189
6376,3992,139
6377,1111,120
6378,1233,160
6379,1947,62
6380,7897,161
6381,90,161
6382,5293,155
6383,5379,75
6384,4582,16
6385,1896,82
6386,1518,133
6387,2555,37
6388,2495,139
6389,3268,8
6390,5436,85
6391,6802,3
6392,7916,73
6393,2695,185
6394,30,127
6395,5473,127
6396,7858,86
6397,2770,150
6398,6337,73
6399,3256,69
6400,9851,39
6401,7348,144
6402,6825,82
6403,6045,183
6404,1190,65
6405,1236,45
6406,1772,83
6407,844,156
6408,4249,98
6409,3669,119
6410,8406,91
6411,6668,57
6412,1819,65
6413,5428,73
6414,5619,193
6415,8604,20
6416,1140,42
6417,4584,47
6418,1024,30
6419,504,31
6420,9212,45
6421,2945,138
6422,4227,168
6423,7990,138
6424,7664,121
6425,5911,25
6426,1484,104
6427,2659,110
6428,1848,135
6429,717,46
6430,5949,107
6431,4346,70
6432,9640,94
6433,6689,127
6434,7991,15
6435,1387,177
6436,5560,100
6437,4183,111
6438,2644,131
6439,901,37
6440,7834,89
6441,3440,60
6442,5218,200
6443,1653,97
6444,4148,54
6445,1833,146
6446,3425,29
6447,3930,45
6448,4646,42
6449,2165,34
6450,9212,11
6451,7925,68
6452,6296,34
6453,5333,24
6454,960,49
6455,4347,156
6456,3269,26
6457,9196,191
6458,2419,50
6459,5397,145
6460,4206,194
6461,3548,62
6462,2069,189
6463,3517,163
6464,9723,62
6465,7684,122
6466,6426,41
6467,7599,18
6468,8876,72
6469,5608,134
6470,3256,152
6471,7099,73
6472,5936,13
6473,4886,13
6474,9236,116
6475,7172,46
6476,9156,111
6477,4388,177
6478,6081,123
6479,3973,114
6480,7974,17
6481,5518,52
6482,2667,151
6483,7603,139
6484,8793,107
6485,2145,43
6486,287,120
6487,5555,134
6488,7020,114
6489,1703,82
6490,1344,89
6491,4092,186
6492,3227,90
6493,761,17
6494,1113,68
6495,1656,160
6496,2642,136
6497,5708,63
6498,3697,37
6499,198,172
6500,9607,81
6501,9380,163
6502,2434,36
6503,2427,79
6504,5405,170
6505,2459,17
6506,42,73
6507,1353,77
6508,4853,29
6509,2482,129
6510,6374,8
6511,5040,159
6512,9483,84
6513,655,87
6514,8390,164
6515,6415,83
6516,6972,63
6517,2845,175
6518,689,196
6519,8260,28
6520,7483,141
6521,1191,18
6522,2558,159
6523,3006,82
6524,5391,7
6525,6055,109
6526,80,188
6527,8191,21
6528,5181,9
6529,9649,39
6530,2440,30
6531,2521,64
6532,3451,156
6533,4820,120
6534,6184,15
6535,4241,45
6536,7029,66
6537,5074,182
6538,394,47
6539,9581,148
6540,1411,45
6541,8971,11
6542,2924,132
6543,6165,77
6544,4117,21
6545,9336,12
6546,5399,51
6547,130,91
6548,968,125
6549,8455,151
6550,5062,105
6551,3095,59
6552,1846,141
6553,8547,60
6554,7337,12
6555,7767,177
6556,3340,44
6557,3489,97
6558,9119,56
6559,862,87
6560,4804,101
6561,93,187
6562,1111,17
6563,6012,12
6564,8467,172
6565,2592,18
6566,1201,117
6567,9541,107
6568,7527,20
6569,6925,134
6570,7011,73
6571,1904,108
6572,8253,24
6573,2482,180
6574,9737,21
6575,781,157
6576,6480,77
6577,6961,160
6578,5940,140
6579,5389,60
6580,7950,185
6581,5171,137
6582,5771,160
6583,4317,94
6584,9920,143
6585,133,180
6586,8963,104
6587,3064,34
6588,8325,131
6589,2958,122
6590,1470,149
6591,8201,96
6592,6228,100
6593,2257,13
6594,7041,184
6595,7702,167
6596,7432,1
6597,4462,61
6598,2968,23
6599,6148,60
6600,8246,179
6601,7699,164
6602,103,150
6603,8823,82
6604,9126,90
6605,2231,172
6606,4943,130
6607,689,185
6608,5552,67
6609,1961,89
6610,8721,199
6611,6190,130
6612,993,169
6613,6610,24
6614,489,95
6615,3552,44
6616,1994,166
6617,2570,148
6618,8204,183
6619,4791,184
6620,523,30
6621,1315,62
6622,4902,18
6623,6263,162
6624,3497,139
6625,9275,119
6626,4698,142
6627,1332,163
6628,8368,114
6629,7440,183
6630,7576,11
6631,6656,165
6632,1703,91
6633,3644,137
6634,424,196
6635,4522,65
6636,8054,5
6637,289,139
6638,8294,80
6639,3511,169
6640,9017,157
6641,3183,159
6642,9089,32
6643,3263,172
6644,2034,91
6645,6557,118
6646,5710,143
6647,8983,2
6648,7576,190
6649,1876,8
6650,2965,30
6651,8005,95
6652,5693,22
6653,417,27
6654,5751,127
6655,1557,52
6656,7315,131
6657,7943,138
6658,120,200
6659,4310,7
6660,9361,9
6661,2049,19
6662,3064,33
6663,3691,162
6664,4473,80
6665,1728,149
6666,1606,130
6667,2986,195
6668,5980,18
6669,4732,19
6670,5737,80
6671,4844,156
6672,3665,91
6673,9399,34
6674,3177,80
6675,9299,32
6676,1868,108
6677,9268,36
6678,9979,132
6679,4208,13
6680,9460,1
6681,8174,134
6682,1885,159
6683,7301,134
6684,7905,93
6685,684,112
6686,9927,175
6687,6179,114
6688,4174,152
6689,8389,53
6690,5961,105
6691,2728,3
6692,1338,140
6693,1239,118
6694,7068,177
6695,189,81
6696,336,179
6697,5456,88
6698,6372,139
6699,9996,168
6700,2828,138
6701,183,96
6702,7969,56
6703,5941,197
6704,7397,65
6705,9633,13
6706,8458,186
6707,3036,89
6708,7501,142
6709,5753,26
6710,7862,66
6711,4661,147
6712,7559,27
6713,7662,136
6714,464,84
6715,6634,168
6716,3275,83
6717,2485,10
6718,9163,95
6719,2612,95
6720,4771,12
6721,694,44
6722,5138,145
6723,2450,78
6724,7466,146
6725,9356,104
6726,1988,151
6727,8394,176
6728,1648,101
6729,2764,188
6730,5239,161
6731,4765,6
6732,488,170
6733,4035,185
6734,4250,170
6735,560,187
6736,7550,105
6737,7335,3
6738,4053,7
6739,9538,154
6740,8292,60
6741,9452,64
6742,4173,161
6743,4947,180
6744,6864,130
6745,9481,99
6746,9995,147
6747,4645,120
6748,9391,155
6749,9542,129
6750,5600,167
6751,344,181
6752,4772,73
6753,6213,50
6754,6683,83
6755,7332,198
6756,5697,143
6757,3775,77
6758,8695,70
6759,7912,150
6760,5973,173
6761,2221,135
6762,7954,137
6763,5993,176
6764,7364,110
6765,732,140
6766,1143,68
6767,4449,18
6768,9760,30
6769,7294,102
6770,5778,93
6771,5190,33
6772,3196,184
6773,1451,148
6774,2097,74
6775,5167,184
6776,788,168
6777,1622,183
6778,7282,115
6779,4416,41
6780,9478,162
6781,9444,104
6782,9320,167
6783,7605,111
6784,3895,186
6785,3448,33
6786,7029,169
6787,5431,82
6788,3284,184
6789,7507,127
6790,2345,182
6791,1610,76
6792,1066,122
6793,8396,193
6794,5555,74
6795,8487,19
6796,5722,86
6797,2455,47
6798,7719,170
6799,7246,138
6800,2722,161
6801,424,166
6802,7077,170
6803,2696,5
6804,8585,14
6805,479,84
6806,7235,123
6807,1063,38
6808,9364,141
6809,1681,98
6810,4972,16
6811,3216,20
6812,6064,115
6813,6703,181
6814,9414,126
6815,7230,119
6816,9712,154
6817,4874,184
6818,4674,77
6819,4610,49
6820,6835,24
6821,2925,182
6822,9950,88
6823,5280,153
6824,6621,14
6825,446,17
6826,1065,101
6827,1386,71
6828,537,84
6829,5282,182
6830,548,102
6831,8025,34
6832,4648,161
6833,7599,8
6834,8616,161
6835,2827,64
6836,1127,158
6837,4165,118
6838,3660,159
6839,2202,52
6840,2765,21
6841,1967,200
6842,3998,70
6843,4769,165
6844,6981,156
6845,4217,47
6846,3718,118
6847,7756,86
6848,4062,82
6849,3408,120
6850,120,119
6851,2106,66
6852,9333,63
6853,2057,41
6854,7305,120
6855,5246,119
6856,8725,80
6857,3965,199
6858,5256,161
6859,4842,192
6860,8566,94
6861,1622,95
6862,8637,26
6863,2040,139
6864,6107,177
6865,5299,8
6866,509,94
6867,2058,37
6868,6841,35
6869,8855,174
