id,name,description,price,begin_dttm,end_dttm,location,user_id,category_id,status_id,type_of_payment_id
3126,Task #3126,Task #3126 description,12844,2018-01-29 01:38:50,2018-06-19 11:27:41,\N,130,11,1,4
3127,Task #3127,Task #3127 description,5649,2018-02-12 08:37:07,2018-07-31 12:07:19,\N,41,8,1,1
3128,Task #3128,Task #3128 description,6084,2018-08-08 10:56:16,2018-09-14 18:47:13,\N,22,17,2,4
3129,Task #3129,Task #3129 description,67626,2018-06-08 01:06:57,2018-09-19 12:50:21,\N,162,9,4,5
3130,Task #3130,Task #3130 description,4350,2017-12-22 07:41:36,2018-05-20 03:57:19,\N,146,19,5,3
3131,Task #3131,Task #3131 description,29403,2018-03-01 03:13:31,2018-08-18 13:18:53,\N,161,6,5,1
3132,Task #3132,Task #3132 description,8290,2017-12-30 15:01:38,2018-04-20 04:59:44,\N,136,10,2,3
3133,Task #3133,Task #3133 description,77411,2018-03-24 00:01:22,2018-07-17 07:47:33,\N,107,8,2,3
3134,Task #3134,Task #3134 description,98701,2018-05-29 23:37:47,2018-08-06 03:29:22,\N,83,12,1,2
3135,Task #3135,Task #3135 description,99656,2017-09-30 19:14:06,2018-05-05 22:09:17,\N,155,7,5,4
3136,Task #3136,Task #3136 description,45897,2017-11-26 17:15:23,2018-09-01 11:33:39,\N,47,16,5,3
3137,Task #3137,Task #3137 description,60891,2018-03-28 19:07:03,2018-06-26 03:14:09,\N,153,9,3,4
3138,Task #3138,Task #3138 description,77706,2018-05-25 03:03:00,2018-05-31 08:13:28,\N,131,19,4,3
3139,Task #3139,Task #3139 description,56009,2018-08-18 17:17:53,2018-09-15 00:51:30,\N,52,20,3,5
3140,Task #3140,Task #3140 description,9624,2017-09-15 16:04:35,2018-07-19 12:51:13,\N,152,17,5,5
3141,Task #3141,Task #3141 description,75124,2018-02-14 04:51:47,2018-03-26 05:40:56,\N,89,10,4,1
3142,Task #3142,Task #3142 description,73469,2018-06-01 13:38:45,2018-07-23 09:35:37,\N,55,19,1,1
3143,Task #3143,Task #3143 description,39105,2018-06-14 05:57:18,2018-07-06 21:36:45,\N,85,1,2,2
3144,Task #3144,Task #3144 description,92978,2018-06-27 22:08:59,2018-07-28 18:27:05,\N,196,8,2,1
3145,Task #3145,Task #3145 description,65335,2017-09-15 11:02:45,2018-09-09 08:14:00,\N,93,6,4,2
3146,Task #3146,Task #3146 description,80309,2018-03-18 17:38:16,2018-05-01 14:26:30,\N,83,9,3,5
3147,Task #3147,Task #3147 description,73545,2017-08-04 03:34:54,2018-09-01 13:07:26,\N,170,12,1,5
3148,Task #3148,Task #3148 description,5855,2018-08-28 02:04:58,2018-09-08 15:07:01,\N,179,14,5,3
3149,Task #3149,Task #3149 description,40343,2017-08-31 03:42:51,2018-01-23 18:47:07,\N,118,5,2,1
3150,Task #3150,Task #3150 description,91920,2017-12-27 05:59:14,2018-03-28 18:54:55,\N,99,20,4,5
3151,Task #3151,Task #3151 description,7371,2017-10-23 10:50:19,2018-07-21 03:34:50,\N,52,7,4,5
3152,Task #3152,Task #3152 description,30759,2017-12-20 20:23:34,2018-04-06 07:01:00,\N,46,1,4,1
3153,Task #3153,Task #3153 description,32431,2017-11-23 18:33:24,2018-08-17 06:15:07,\N,156,7,2,5
3154,Task #3154,Task #3154 description,1888,2017-12-14 23:42:25,2018-03-23 12:53:59,\N,111,12,3,1
3155,Task #3155,Task #3155 description,27428,2017-11-01 13:15:23,2017-11-03 13:03:21,\N,166,9,5,5
3156,Task #3156,Task #3156 description,18024,2018-08-01 02:19:03,2018-08-01 12:21:43,\N,70,17,4,5
3157,Task #3157,Task #3157 description,37940,2018-09-26 15:18:21,2018-09-26 17:11:48,\N,178,20,3,3
3158,Task #3158,Task #3158 description,89298,2018-02-19 15:04:39,2018-06-01 15:27:14,\N,11,1,4,3
3159,Task #3159,Task #3159 description,17688,2018-05-20 14:36:32,2018-09-28 10:47:45,\N,37,16,2,3
3160,Task #3160,Task #3160 description,82416,2018-01-21 23:01:14,2018-09-20 21:11:57,\N,191,12,2,5
3161,Task #3161,Task #3161 description,29644,2017-10-06 06:33:23,2018-08-26 06:46:48,\N,144,17,3,2
3162,Task #3162,Task #3162 description,64166,2017-10-19 20:16:59,2018-08-30 10:48:00,\N,34,11,4,3
3163,Task #3163,Task #3163 description,1618,2017-11-14 15:51:49,2018-07-05 18:53:16,\N,127,6,2,1
3164,Task #3164,Task #3164 description,44649,2017-07-01 02:29:22,2018-03-05 20:34:13,\N,141,7,2,2
3165,Task #3165,Task #3165 description,57636,2018-04-26 13:27:04,2018-07-11 14:37:12,\N,63,2,5,2
3166,Task #3166,Task #3166 description,37222,2017-07-21 02:49:25,2018-09-09 14:56:04,\N,112,3,3,5
3167,Task #3167,Task #3167 description,4679,2017-10-31 23:54:54,2018-02-06 10:44:20,\N,40,13,2,1
3168,Task #3168,Task #3168 description,46093,2017-06-04 13:54:44,2018-06-24 18:01:30,\N,159,5,5,1
3169,Task #3169,Task #3169 description,7098,2017-10-17 22:05:20,2018-07-27 19:59:04,\N,112,9,2,3
3170,Task #3170,Task #3170 description,52641,2018-06-07 13:10:20,2018-07-22 02:24:21,\N,70,12,2,2
3171,Task #3171,Task #3171 description,43291,2018-02-20 15:26:50,2018-06-15 22:36:04,\N,192,13,5,3
3172,Task #3172,Task #3172 description,62321,2018-02-14 18:16:43,2018-06-09 03:28:28,\N,100,11,2,2
3173,Task #3173,Task #3173 description,84614,2017-07-26 03:22:03,2017-10-11 03:10:54,\N,136,19,3,1
3174,Task #3174,Task #3174 description,77058,2017-08-07 22:57:40,2018-07-10 11:08:19,\N,51,17,1,4
3175,Task #3175,Task #3175 description,89931,2018-02-08 05:14:11,2018-08-01 17:05:00,\N,175,4,4,4
3176,Task #3176,Task #3176 description,73868,2017-08-10 06:01:38,2018-01-05 19:58:06,\N,61,15,2,4
3177,Task #3177,Task #3177 description,46941,2018-09-05 00:55:06,2018-09-14 23:48:56,\N,75,6,4,2
3178,Task #3178,Task #3178 description,79706,2018-08-28 06:49:05,2018-08-30 23:17:49,\N,105,2,2,3
3179,Task #3179,Task #3179 description,41182,2018-06-03 03:37:33,2018-09-20 17:46:26,\N,164,12,4,5
3180,Task #3180,Task #3180 description,32580,2018-07-19 04:38:20,2018-08-30 15:37:43,\N,148,14,4,3
3181,Task #3181,Task #3181 description,34207,2017-06-22 12:04:36,2018-03-22 21:28:47,\N,151,15,2,3
3182,Task #3182,Task #3182 description,80455,2018-04-28 01:39:52,2018-08-25 23:55:45,\N,114,20,5,2
3183,Task #3183,Task #3183 description,76175,2018-03-03 02:03:07,2018-08-17 07:28:55,\N,187,9,5,2
3184,Task #3184,Task #3184 description,15600,2018-01-10 18:05:07,2018-05-26 16:56:26,\N,62,18,5,3
3185,Task #3185,Task #3185 description,71538,2018-03-22 18:47:16,2018-07-31 10:41:11,\N,164,18,4,1
3186,Task #3186,Task #3186 description,48856,2018-05-11 16:38:41,2018-06-26 11:14:10,\N,193,1,2,4
3187,Task #3187,Task #3187 description,56377,2018-07-12 13:13:00,2018-09-17 17:57:34,\N,76,17,4,3
3188,Task #3188,Task #3188 description,76667,2018-09-30 12:22:34,2018-09-30 14:02:04,\N,93,15,3,5
3189,Task #3189,Task #3189 description,15972,2018-06-23 21:10:53,2018-09-18 01:38:46,\N,158,9,1,1
3190,Task #3190,Task #3190 description,21191,2018-02-21 21:10:18,2018-02-28 20:41:25,\N,7,12,1,5
3191,Task #3191,Task #3191 description,43575,2017-10-29 12:00:39,2018-06-28 07:33:39,\N,195,3,5,3
3192,Task #3192,Task #3192 description,97905,2017-08-17 23:59:19,2017-10-02 16:19:32,\N,99,10,5,3
3193,Task #3193,Task #3193 description,4193,2018-09-08 03:08:37,2018-09-19 00:23:39,\N,113,16,1,5
3194,Task #3194,Task #3194 description,11179,2018-08-27 13:01:04,2018-09-28 18:56:04,\N,55,11,2,3
3195,Task #3195,Task #3195 description,91864,2017-09-06 01:10:17,2018-01-07 09:52:06,\N,157,6,4,1
3196,Task #3196,Task #3196 description,9113,2018-01-13 07:32:36,2018-08-19 01:40:17,\N,1,7,5,5
3197,Task #3197,Task #3197 description,58154,2018-01-01 11:30:56,2018-03-03 07:37:14,\N,113,14,5,2
3198,Task #3198,Task #3198 description,29855,2017-11-15 19:10:04,2018-09-16 00:48:42,\N,120,10,3,4
3199,Task #3199,Task #3199 description,88840,2018-06-11 02:32:59,2018-06-15 15:52:37,\N,127,4,4,2
3200,Task #3200,Task #3200 description,13365,2017-09-18 04:34:11,2018-05-14 20:19:44,\N,6,17,1,1
3201,Task #3201,Task #3201 description,48924,2018-06-11 19:42:48,2018-08-14 12:01:19,\N,101,15,1,5
3202,Task #3202,Task #3202 description,66437,2017-07-04 11:33:13,2018-04-28 18:53:50,\N,59,14,3,4
3203,Task #3203,Task #3203 description,94767,2017-12-15 10:34:34,2018-07-05 17:42:11,\N,160,2,5,3
3204,Task #3204,Task #3204 description,78912,2017-10-04 10:19:05,2017-10-18 11:11:01,\N,113,8,5,2
3205,Task #3205,Task #3205 description,7758,2018-07-09 18:13:26,2018-08-31 05:45:26,\N,100,5,1,4
3206,Task #3206,Task #3206 description,36776,2018-09-03 05:10:24,2018-09-22 15:54:45,\N,184,10,3,4
3207,Task #3207,Task #3207 description,92067,2018-02-08 18:34:01,2018-04-13 04:27:42,\N,28,10,5,2
3208,Task #3208,Task #3208 description,51976,2017-12-04 15:11:34,2018-04-30 15:45:51,\N,111,7,4,2
3209,Task #3209,Task #3209 description,94840,2018-03-29 14:31:10,2018-06-28 08:20:06,\N,123,12,5,5
3210,Task #3210,Task #3210 description,1402,2017-08-12 11:39:23,2018-08-29 10:23:22,\N,71,2,2,4
3211,Task #3211,Task #3211 description,99087,2017-08-10 20:40:54,2018-05-30 19:15:18,\N,100,19,2,3
3212,Task #3212,Task #3212 description,97114,2018-07-03 00:48:49,2018-09-30 08:24:05,\N,70,20,4,2
3213,Task #3213,Task #3213 description,98810,2017-08-15 22:26:29,2018-09-18 22:21:01,\N,75,20,3,4
3214,Task #3214,Task #3214 description,36822,2018-09-01 10:14:51,2018-09-15 18:53:52,\N,140,6,2,5
3215,Task #3215,Task #3215 description,18667,2017-12-31 23:29:00,2018-05-23 17:35:14,\N,176,19,3,1
3216,Task #3216,Task #3216 description,92840,2017-07-25 09:44:57,2017-08-24 01:07:50,\N,182,15,4,1
3217,Task #3217,Task #3217 description,57828,2017-07-24 10:40:15,2017-08-26 08:50:26,\N,125,18,2,3
3218,Task #3218,Task #3218 description,62728,2018-06-19 00:05:27,2018-09-07 17:56:34,\N,73,10,2,1
3219,Task #3219,Task #3219 description,99605,2017-06-20 04:39:35,2017-10-07 20:44:44,\N,140,10,4,3
3220,Task #3220,Task #3220 description,63749,2018-02-23 13:35:21,2018-04-18 05:25:37,\N,139,6,1,1
3221,Task #3221,Task #3221 description,74346,2018-01-11 22:30:45,2018-06-07 00:08:00,\N,56,1,4,5
3222,Task #3222,Task #3222 description,41433,2018-08-28 05:11:13,2018-09-14 08:24:51,\N,91,11,5,4
3223,Task #3223,Task #3223 description,23172,2018-09-20 19:53:27,2018-09-23 19:56:17,\N,39,8,4,5
3224,Task #3224,Task #3224 description,66617,2018-08-07 19:02:21,2018-09-24 05:55:26,\N,149,8,1,4
3225,Task #3225,Task #3225 description,81398,2018-04-14 19:21:39,2018-08-01 11:48:24,\N,81,19,1,3
3226,Task #3226,Task #3226 description,82410,2018-03-26 03:17:22,2018-05-15 00:03:29,\N,169,5,3,1
3227,Task #3227,Task #3227 description,71844,2018-09-12 02:05:37,2018-09-17 15:05:40,\N,184,8,4,5
3228,Task #3228,Task #3228 description,35464,2018-09-23 19:52:49,2018-09-29 19:20:19,\N,33,17,1,1
3229,Task #3229,Task #3229 description,96791,2017-12-29 18:35:20,2018-01-30 12:04:02,\N,85,8,3,3
3230,Task #3230,Task #3230 description,38261,2018-01-16 12:13:11,2018-03-01 11:29:25,\N,24,13,2,4
3231,Task #3231,Task #3231 description,43407,2018-08-06 18:19:36,2018-09-18 11:24:29,\N,70,19,5,2
3232,Task #3232,Task #3232 description,78217,2018-04-30 12:33:06,2018-08-14 14:47:28,\N,106,16,1,2
3233,Task #3233,Task #3233 description,75537,2018-06-22 07:24:01,2018-06-30 04:11:53,\N,88,11,4,1
3234,Task #3234,Task #3234 description,3646,2017-07-08 06:49:08,2017-09-05 04:44:33,\N,92,6,5,2
3235,Task #3235,Task #3235 description,82839,2017-07-27 21:07:55,2017-08-24 10:56:58,\N,157,7,2,3
3236,Task #3236,Task #3236 description,55087,2017-06-19 05:42:05,2018-01-11 08:15:12,\N,22,20,4,3
3237,Task #3237,Task #3237 description,83621,2017-11-05 16:14:22,2018-09-10 02:20:20,\N,10,3,5,5
3238,Task #3238,Task #3238 description,37232,2017-09-03 07:06:32,2018-07-28 02:14:05,\N,88,10,1,3
3239,Task #3239,Task #3239 description,8150,2018-04-22 02:11:28,2018-08-30 03:16:43,\N,83,20,3,5
3240,Task #3240,Task #3240 description,93026,2018-02-05 06:23:50,2018-05-19 22:59:19,\N,166,1,4,3
3241,Task #3241,Task #3241 description,4746,2018-03-27 06:44:51,2018-06-27 15:13:54,\N,146,17,2,5
3242,Task #3242,Task #3242 description,88006,2018-02-24 02:07:03,2018-04-28 13:59:16,\N,159,3,4,5
3243,Task #3243,Task #3243 description,64887,2018-02-28 21:07:11,2018-09-28 23:07:29,\N,123,13,3,4
3244,Task #3244,Task #3244 description,94805,2017-09-25 08:14:47,2017-12-26 15:25:42,\N,9,6,1,4
3245,Task #3245,Task #3245 description,88493,2018-02-14 17:15:15,2018-06-01 14:55:11,\N,192,3,5,1
3246,Task #3246,Task #3246 description,42625,2018-02-12 02:42:59,2018-06-18 16:49:26,\N,109,9,4,4
3247,Task #3247,Task #3247 description,78425,2017-09-21 14:20:16,2018-05-21 01:18:45,\N,176,14,2,1
3248,Task #3248,Task #3248 description,19313,2018-02-13 12:38:25,2018-07-02 09:25:47,\N,22,20,1,4
3249,Task #3249,Task #3249 description,73405,2018-07-09 01:23:13,2018-08-20 14:38:22,\N,103,8,1,1
3250,Task #3250,Task #3250 description,64837,2018-03-21 11:24:33,2018-08-26 06:00:39,\N,108,4,4,1
3251,Task #3251,Task #3251 description,28725,2018-08-24 06:12:06,2018-09-09 06:39:05,\N,26,6,1,2
3252,Task #3252,Task #3252 description,61399,2017-06-15 08:01:15,2017-12-21 23:32:43,\N,100,4,3,3
3253,Task #3253,Task #3253 description,73167,2017-09-30 19:19:53,2018-04-25 06:18:43,\N,62,16,3,5
3254,Task #3254,Task #3254 description,38231,2018-07-08 23:11:36,2018-09-11 20:20:26,\N,137,16,3,5
3255,Task #3255,Task #3255 description,93966,2018-05-16 19:25:17,2018-07-26 10:22:56,\N,46,6,2,4
3256,Task #3256,Task #3256 description,47867,2017-09-04 17:28:57,2018-07-14 17:46:43,\N,113,15,3,4
3257,Task #3257,Task #3257 description,8023,2018-02-28 21:29:26,2018-05-27 08:47:00,\N,123,11,3,1
3258,Task #3258,Task #3258 description,89851,2017-10-29 08:34:51,2018-04-28 12:05:02,\N,160,20,4,2
3259,Task #3259,Task #3259 description,20531,2018-08-05 06:03:27,2018-09-15 06:43:53,\N,148,18,3,4
3260,Task #3260,Task #3260 description,9335,2018-03-20 22:00:42,2018-07-08 00:25:54,\N,159,9,1,3
3261,Task #3261,Task #3261 description,67972,2017-11-18 23:56:16,2018-04-22 14:28:25,\N,13,1,5,2
3262,Task #3262,Task #3262 description,29815,2017-08-13 12:11:59,2018-09-08 10:29:14,\N,90,13,1,1
3263,Task #3263,Task #3263 description,53697,2017-08-13 15:31:05,2018-05-25 16:36:56,\N,57,2,5,5
3264,Task #3264,Task #3264 description,71300,2018-07-12 22:50:24,2018-07-17 21:39:06,\N,100,10,2,1
3265,Task #3265,Task #3265 description,95340,2018-02-04 18:54:32,2018-09-27 03:29:48,\N,53,9,1,4
3266,Task #3266,Task #3266 description,32593,2017-12-26 13:53:40,2018-06-16 20:26:53,\N,5,15,3,1
3267,Task #3267,Task #3267 description,21574,2017-10-19 17:53:55,2018-07-12 14:43:59,\N,41,19,2,5
3268,Task #3268,Task #3268 description,79485,2017-11-12 08:32:46,2018-06-23 05:37:39,\N,200,1,5,3
3269,Task #3269,Task #3269 description,62540,2018-08-02 21:00:23,2018-09-22 13:31:43,\N,140,20,2,5
3270,Task #3270,Task #3270 description,34604,2017-10-14 23:39:01,2017-12-23 20:26:30,\N,84,18,1,3
3271,Task #3271,Task #3271 description,43604,2017-07-18 13:36:32,2018-04-25 21:01:56,\N,117,20,5,4
3272,Task #3272,Task #3272 description,64730,2018-08-16 07:23:34,2018-09-05 19:17:52,\N,143,16,1,4
3273,Task #3273,Task #3273 description,86266,2017-11-13 04:44:16,2017-11-23 22:51:04,\N,125,12,5,2
3274,Task #3274,Task #3274 description,82586,2017-12-27 02:54:33,2018-09-11 01:14:37,\N,119,4,2,2
3275,Task #3275,Task #3275 description,69973,2018-06-14 03:15:14,2018-09-23 10:56:25,\N,36,1,4,1
3276,Task #3276,Task #3276 description,75395,2018-08-11 16:58:10,2018-08-25 00:53:59,\N,146,13,3,4
3277,Task #3277,Task #3277 description,9428,2017-07-11 01:48:00,2017-09-12 06:57:52,\N,184,19,3,3
3278,Task #3278,Task #3278 description,34159,2017-10-16 06:13:44,2017-12-30 13:55:10,\N,80,2,4,1
3279,Task #3279,Task #3279 description,9450,2017-12-04 06:12:04,2018-03-26 09:48:50,\N,22,19,4,4
3280,Task #3280,Task #3280 description,91141,2018-03-31 19:54:20,2018-07-25 20:57:42,\N,51,7,3,4
3281,Task #3281,Task #3281 description,36013,2018-07-27 06:43:35,2018-08-01 10:33:00,\N,189,14,3,3
3282,Task #3282,Task #3282 description,86770,2017-10-26 09:02:49,2018-01-29 07:13:14,\N,130,10,5,1
3283,Task #3283,Task #3283 description,5512,2017-06-24 19:14:52,2017-07-20 20:46:50,\N,52,2,1,3
3284,Task #3284,Task #3284 description,46029,2018-02-14 12:46:26,2018-05-14 20:08:30,\N,89,4,2,2
3285,Task #3285,Task #3285 description,58744,2017-11-03 05:18:10,2018-09-30 14:27:58,\N,143,5,3,1
3286,Task #3286,Task #3286 description,83403,2017-11-02 04:05:30,2018-01-03 22:14:39,\N,13,8,4,5
3287,Task #3287,Task #3287 description,10588,2017-12-29 05:59:09,2018-08-11 20:42:19,\N,58,1,4,2
3288,Task #3288,Task #3288 description,46664,2018-08-09 17:11:38,2018-08-10 11:37:33,\N,68,13,1,3
3289,Task #3289,Task #3289 description,32415,2017-11-12 07:29:48,2018-07-17 14:24:47,\N,114,13,3,1
3290,Task #3290,Task #3290 description,69805,2018-04-13 04:21:50,2018-05-15 16:55:55,\N,140,13,2,2
3291,Task #3291,Task #3291 description,30537,2017-07-30 18:26:26,2018-05-01 11:25:37,\N,39,14,3,4
3292,Task #3292,Task #3292 description,65715,2018-05-18 02:41:46,2018-08-23 22:25:56,\N,22,8,1,5
3293,Task #3293,Task #3293 description,69402,2017-07-17 17:02:37,2017-10-02 10:18:48,\N,163,7,4,5
3294,Task #3294,Task #3294 description,81038,2018-02-20 10:10:14,2018-05-08 06:26:00,\N,42,17,3,3
3295,Task #3295,Task #3295 description,72738,2017-07-26 06:34:26,2017-10-15 00:07:31,\N,129,10,1,4
3296,Task #3296,Task #3296 description,41511,2018-09-30 22:58:32,2018-09-30 23:26:16,\N,48,16,1,3
3297,Task #3297,Task #3297 description,21256,2017-11-20 04:31:48,2018-06-03 21:43:11,\N,176,2,4,4
3298,Task #3298,Task #3298 description,35417,2017-12-12 18:31:32,2018-08-24 01:22:31,\N,91,18,4,3
3299,Task #3299,Task #3299 description,65502,2018-01-25 10:15:47,2018-02-16 06:24:03,\N,190,15,1,3
3300,Task #3300,Task #3300 description,94146,2018-05-31 07:18:16,2018-07-12 11:07:14,\N,130,18,4,3
3301,Task #3301,Task #3301 description,95517,2018-09-27 21:16:12,2018-09-28 10:38:49,\N,153,9,4,2
3302,Task #3302,Task #3302 description,8227,2018-05-05 23:06:15,2018-07-29 14:39:59,\N,184,12,2,2
3303,Task #3303,Task #3303 description,79516,2017-08-22 11:26:37,2017-10-18 11:34:16,\N,42,1,3,2
3304,Task #3304,Task #3304 description,24609,2017-06-19 12:41:57,2018-01-06 17:41:53,\N,15,6,1,5
3305,Task #3305,Task #3305 description,66807,2017-10-17 11:02:33,2017-12-27 23:44:49,\N,1,15,1,5
3306,Task #3306,Task #3306 description,22011,2018-05-31 07:08:46,2018-09-08 14:31:38,\N,150,7,5,4
3307,Task #3307,Task #3307 description,83430,2018-04-27 00:41:22,2018-06-03 18:10:18,\N,145,12,3,1
3308,Task #3308,Task #3308 description,93055,2017-09-27 02:19:33,2018-05-13 11:26:22,\N,27,13,1,2
3309,Task #3309,Task #3309 description,33689,2018-08-19 22:18:26,2018-08-23 02:06:19,\N,195,1,2,1
3310,Task #3310,Task #3310 description,19929,2017-11-04 02:19:50,2018-08-24 13:22:12,\N,102,14,2,2
3311,Task #3311,Task #3311 description,79260,2017-07-30 05:45:40,2018-07-21 06:38:36,\N,32,15,4,5
3312,Task #3312,Task #3312 description,4797,2017-06-19 07:36:28,2018-03-14 19:14:47,\N,10,10,3,4
3313,Task #3313,Task #3313 description,85596,2017-11-26 16:59:18,2017-12-25 12:33:18,\N,61,17,3,4
3314,Task #3314,Task #3314 description,8655,2018-05-02 18:56:55,2018-09-14 08:53:16,\N,1,13,2,1
3315,Task #3315,Task #3315 description,47960,2018-04-02 17:51:47,2018-05-09 01:00:47,\N,12,7,1,1
3316,Task #3316,Task #3316 description,77161,2017-12-24 18:52:17,2018-02-24 20:14:23,\N,178,8,2,5
3317,Task #3317,Task #3317 description,26461,2017-08-22 12:20:27,2018-04-07 15:13:34,\N,16,15,1,4
3318,Task #3318,Task #3318 description,58570,2017-10-31 22:10:08,2018-08-06 01:26:15,\N,160,10,4,2
3319,Task #3319,Task #3319 description,56101,2017-07-08 22:58:56,2017-12-17 10:49:07,\N,131,8,4,3
3320,Task #3320,Task #3320 description,41032,2018-01-25 02:06:24,2018-09-19 12:52:04,\N,58,15,1,5
3321,Task #3321,Task #3321 description,305,2017-11-11 05:25:28,2017-12-03 12:11:05,\N,40,9,2,1
3322,Task #3322,Task #3322 description,51405,2018-05-18 08:20:34,2018-08-22 02:54:20,\N,173,7,3,5
3323,Task #3323,Task #3323 description,15678,2018-06-28 12:13:19,2018-09-02 21:07:41,\N,38,9,1,1
3324,Task #3324,Task #3324 description,97157,2018-09-18 11:18:51,2018-09-28 17:08:48,\N,105,14,1,5
3325,Task #3325,Task #3325 description,90997,2017-08-08 05:31:47,2017-08-19 20:13:55,\N,135,18,3,2
3326,Task #3326,Task #3326 description,78872,2018-02-08 16:33:44,2018-03-11 14:35:34,\N,22,9,5,3
3327,Task #3327,Task #3327 description,83635,2017-06-09 10:04:47,2018-03-31 23:10:50,\N,92,1,3,1
3328,Task #3328,Task #3328 description,75714,2017-07-31 01:12:16,2017-12-31 22:48:42,\N,44,9,5,2
3329,Task #3329,Task #3329 description,47497,2017-08-24 20:18:20,2017-11-06 22:44:22,\N,1,17,5,2
3330,Task #3330,Task #3330 description,5406,2017-11-24 19:44:31,2017-12-26 14:26:01,\N,115,7,5,5
3331,Task #3331,Task #3331 description,31955,2018-03-19 01:30:07,2018-06-05 03:58:51,\N,193,1,2,5
3332,Task #3332,Task #3332 description,85998,2017-12-21 01:22:31,2018-07-08 10:44:38,\N,120,16,4,4
3333,Task #3333,Task #3333 description,78478,2017-10-08 11:32:38,2018-03-11 02:01:21,\N,118,14,4,2
3334,Task #3334,Task #3334 description,862,2017-11-08 23:27:04,2018-02-07 14:15:03,\N,43,12,4,4
3335,Task #3335,Task #3335 description,28561,2018-01-12 19:00:15,2018-09-26 11:04:03,\N,153,9,1,3
3336,Task #3336,Task #3336 description,35374,2017-07-10 07:39:41,2018-06-05 06:46:03,\N,34,15,5,5
3337,Task #3337,Task #3337 description,30741,2018-05-25 01:01:15,2018-09-30 17:52:02,\N,91,7,5,5
3338,Task #3338,Task #3338 description,78431,2018-03-08 00:22:46,2018-06-12 07:55:36,\N,172,18,5,3
3339,Task #3339,Task #3339 description,75171,2018-04-27 21:22:43,2018-07-10 13:57:17,\N,49,11,2,1
3340,Task #3340,Task #3340 description,2789,2018-08-16 11:55:18,2018-08-20 12:08:59,\N,63,8,3,4
3341,Task #3341,Task #3341 description,29018,2017-12-14 12:31:04,2018-09-06 11:09:12,\N,140,11,5,4
