id,seller_id,buyer_id,dttm,sum,task_id
2245,165,159,2018-07-01 17:50:42,95660,8873
2246,178,44,2017-11-07 20:53:00,77224,8108
2247,133,157,2018-01-30 11:08:10,26601,8483
2248,118,57,2018-02-19 20:42:07,10761,9698
2249,32,198,2018-03-24 21:03:43,2342,2615
2250,128,69,2017-11-16 05:27:41,30474,3643
2251,151,195,2018-02-11 09:03:39,29462,7062
2252,31,174,2018-08-21 20:18:49,89429,3845
2253,54,118,2018-01-16 18:25:08,82983,7247
2254,77,194,2017-08-07 07:12:12,29123,8509
2255,169,144,2017-10-25 23:06:35,45454,4677
2256,130,59,2018-06-22 11:09:13,59220,359
2257,166,113,2017-09-07 17:41:58,77984,8498
2258,178,12,2018-07-13 01:04:41,92510,9347
2259,168,172,2018-02-21 03:44:34,45235,5340
2260,166,174,2018-04-15 17:06:16,73926,6615
2261,124,26,2017-10-13 04:12:45,48240,4592
2262,152,149,2018-02-18 19:39:02,82832,7416
2263,95,135,2017-06-01 01:15:24,3983,2415
2264,192,48,2017-09-09 06:10:34,78745,8054
2265,111,180,2017-12-17 05:26:29,29699,6218
2266,137,190,2017-06-14 21:27:34,53805,6075
2267,133,5,2018-07-25 21:27:16,62389,7941
2268,117,130,2017-07-17 23:03:33,89041,109
2269,78,64,2017-10-22 22:33:20,49968,943
2270,22,163,2018-08-07 17:13:19,34377,501
2271,197,8,2018-01-22 09:43:05,11132,9607
2272,57,11,2018-08-19 05:38:49,48646,5198
2273,4,73,2018-06-29 20:16:52,69748,2156
2274,52,89,2018-02-26 07:36:42,9999,3812
2275,64,37,2018-09-01 06:32:05,40604,468
2276,139,161,2017-11-13 21:34:21,78188,6528
2277,173,129,2018-02-02 00:08:53,51579,9484
2278,71,80,2017-07-27 13:58:10,25282,1990
2279,191,152,2017-10-15 04:39:56,47687,9612
2280,14,110,2017-11-19 06:28:42,14523,9299
2281,91,149,2017-07-30 03:27:05,88457,6735
2282,172,48,2018-07-16 20:18:28,10909,2941
2283,41,167,2018-01-01 03:07:49,7547,6413
2284,31,134,2017-10-17 23:15:25,79893,2473
2285,32,54,2017-08-11 04:05:36,99681,5997
2286,165,77,2018-09-22 00:27:51,24448,3589
2287,181,45,2017-12-02 12:34:41,63627,9236
2288,192,191,2017-06-18 18:47:54,70526,9903
2289,63,8,2017-09-28 23:52:08,97238,4366
2290,74,53,2018-07-26 05:56:56,96704,7746
2291,135,155,2017-10-22 10:11:12,7873,47
2292,125,21,2018-08-19 02:57:00,94615,1653
2293,115,136,2018-06-15 16:33:25,4120,3246
2294,44,165,2017-12-09 12:09:44,92386,5219
2295,200,74,2017-10-15 19:45:26,89943,5378
2296,117,108,2018-03-15 12:46:42,26534,5086
2297,140,39,2017-07-28 12:50:39,28728,7595
2298,15,133,2018-05-11 02:33:22,99561,3124
2299,140,55,2018-06-26 19:32:27,70455,2250
2300,149,147,2017-08-15 02:02:57,82901,3401
2301,189,110,2018-07-09 19:43:08,62800,9130
2302,5,106,2018-01-17 07:37:50,71823,3347
2303,180,14,2018-05-26 07:32:49,45186,9761
2304,9,176,2018-09-12 12:53:21,20378,6697
2305,156,145,2018-04-20 06:58:30,89520,856
2306,46,166,2018-08-26 08:37:30,10257,4649
2307,115,174,2017-10-25 15:48:11,17787,9192
2308,9,183,2018-04-30 20:16:17,92656,3224
2309,127,140,2017-07-13 06:55:32,75354,2081
2310,155,48,2018-01-22 12:10:30,8959,3891
2311,140,136,2018-08-15 02:04:42,64103,9679
2312,139,111,2018-02-27 22:56:59,82097,6496
2313,119,182,2017-12-21 13:17:00,10049,1597
2314,141,74,2018-09-10 20:58:29,55290,1228
2315,138,135,2018-03-08 20:13:51,49862,6008
2316,139,31,2018-02-28 08:13:46,15001,1089
2317,65,21,2017-07-19 00:55:37,61385,9010
2318,110,119,2018-08-31 02:41:22,16062,9642
2319,35,45,2017-11-18 06:03:53,12610,1658
2320,45,114,2018-08-12 07:55:18,35117,9249
2321,185,20,2017-08-08 13:27:28,68589,1517
2322,147,67,2017-07-27 13:46:22,99299,1728
2323,181,144,2018-06-18 21:43:49,14236,3828
2324,150,6,2017-06-03 14:21:58,15406,6150
2325,162,119,2017-08-31 22:10:02,23365,8376
2326,90,92,2018-05-08 04:11:58,55678,1466
2327,83,159,2018-09-03 19:51:32,31674,8346
2328,75,118,2018-05-25 22:04:18,21101,5662
2329,104,88,2018-02-26 09:20:17,40550,9694
2330,188,187,2017-09-17 18:28:36,19751,7551
2331,84,199,2017-09-21 02:15:18,68184,37
2332,150,188,2017-06-28 04:49:14,60599,334
2333,191,39,2017-06-06 16:38:35,71445,1168
2334,199,186,2017-11-30 18:40:17,3650,4085
2335,49,77,2018-09-18 09:46:06,43395,3434
2336,170,103,2017-10-06 04:00:45,86161,5995
2337,188,82,2018-02-02 00:09:12,54917,9660
2338,197,197,2017-12-11 12:22:57,650,1742
2339,200,105,2017-11-05 19:39:51,54837,646
2340,199,125,2018-08-27 16:44:31,27313,8582
2341,166,8,2018-09-12 22:08:13,99170,3791
2342,31,96,2017-07-20 07:10:06,72587,8076
2343,62,117,2018-07-01 01:04:10,19366,4950
2344,124,54,2017-12-28 18:04:42,80316,3513
2345,173,24,2018-03-28 22:55:22,10826,2126
2346,2,134,2018-01-28 06:26:36,2303,2043
2347,83,191,2017-08-13 08:14:56,40158,7669
2348,43,56,2017-11-02 11:25:14,65640,2054
2349,51,76,2017-06-07 00:34:57,41466,917
2350,156,144,2018-04-25 18:35:43,71769,2467
2351,192,176,2018-08-03 09:34:28,24379,5701
2352,134,19,2017-12-26 21:51:02,70727,2159
2353,83,196,2017-12-24 19:07:21,73402,2062
2354,1,113,2017-08-04 05:24:04,86926,161
2355,166,61,2018-09-14 18:19:59,36507,8905
2356,166,36,2018-05-28 03:53:48,17807,1841
2357,108,125,2017-10-16 23:00:59,97869,4946
2358,82,104,2017-09-26 15:32:13,2700,9886
2359,69,145,2017-07-16 05:50:20,4596,379
2360,187,140,2018-07-15 23:02:49,25318,7492
2361,179,137,2017-08-29 05:00:40,48876,1703
2362,190,174,2018-09-26 15:23:25,25042,2929
2363,14,190,2017-07-11 07:53:56,57131,575
2364,8,183,2017-11-11 14:57:32,94161,9644
2365,165,5,2018-04-13 14:41:41,5223,9526
2366,20,140,2018-08-16 16:56:50,92682,7222
2367,159,96,2017-10-05 23:19:01,8302,4884
2368,159,192,2017-07-31 18:16:52,4587,854
2369,48,57,2017-07-08 16:23:16,69457,4581
2370,117,7,2017-11-13 17:36:34,71696,8352
2371,141,140,2018-04-19 12:18:59,53972,4107
2372,157,6,2017-12-22 20:10:52,5063,2162
2373,196,15,2017-12-22 04:18:47,38370,655
2374,181,59,2018-01-16 05:57:15,77412,2060
2375,106,166,2017-07-14 03:25:15,29077,4768
2376,94,37,2018-04-25 00:04:37,49685,9656
2377,110,35,2017-12-24 10:45:13,91034,9603
2378,76,33,2018-07-01 19:29:54,32306,3881
2379,164,66,2018-09-07 00:06:32,86670,3352
2380,18,68,2017-09-14 15:04:11,46033,6247
2381,108,61,2017-06-15 23:02:29,6450,4438
2382,145,51,2017-11-01 07:45:59,45910,6006
2383,26,132,2018-02-18 03:35:59,55329,3189
2384,36,161,2017-08-03 08:58:26,66777,6589
2385,132,189,2018-04-24 05:26:42,53200,6800
2386,88,157,2017-08-23 19:15:06,98432,3140
2387,43,119,2018-06-03 22:57:05,18365,8716
2388,100,147,2018-05-09 21:31:14,71039,8290
2389,178,23,2017-09-04 07:49:41,11366,5010
2390,13,134,2017-06-27 05:05:25,95457,3818
2391,165,184,2017-07-01 20:18:51,31678,2843
2392,72,11,2017-12-08 12:16:13,33829,9702
2393,99,185,2018-03-03 06:57:42,12094,6152
2394,137,73,2018-08-12 11:42:26,26817,9324
2395,100,55,2017-10-10 18:34:17,31066,9460
2396,64,163,2017-10-28 04:36:58,47421,6175
2397,74,18,2017-10-19 23:59:57,27634,146
2398,82,70,2018-03-17 01:46:23,75790,1562
2399,81,61,2017-11-30 18:40:26,32179,9713
2400,47,161,2017-12-26 21:15:18,65840,6149
2401,42,92,2018-05-09 14:51:02,83704,377
2402,163,112,2018-04-26 22:33:44,67302,4295
2403,35,182,2017-09-27 22:12:22,38276,8835
2404,58,146,2018-02-25 23:23:11,14407,737
2405,117,174,2017-08-08 02:46:41,91118,2935
2406,103,120,2018-03-21 22:59:47,90990,8914
2407,91,48,2018-08-17 04:04:40,92871,8188
2408,163,27,2018-09-03 23:13:19,11076,3878
2409,50,148,2018-07-23 13:26:14,60670,6378
2410,30,10,2017-09-10 19:13:07,16886,1267
2411,136,196,2017-09-01 15:55:47,14992,2831
2412,112,98,2018-02-17 18:33:49,57883,2375
2413,81,28,2017-07-18 04:23:04,48557,1510
2414,134,105,2017-06-09 12:48:55,49569,8180
2415,192,84,2017-06-27 19:12:38,92621,598
2416,29,119,2017-10-19 20:17:00,44151,7194
2417,94,81,2018-08-22 08:28:20,41647,5413
2418,154,41,2018-07-18 22:02:17,63466,635
2419,15,3,2017-09-04 22:09:40,7884,9163
2420,96,42,2017-09-19 14:35:12,89896,8252
2421,140,165,2018-08-03 06:23:24,55939,9490
2422,116,36,2018-02-06 08:21:56,47607,1630
2423,181,188,2018-04-07 21:31:05,9423,2645
2424,2,138,2017-12-08 20:25:42,44717,5018
2425,117,99,2017-12-15 01:49:15,50497,5951
2426,81,196,2017-09-13 10:50:12,38552,5019
2427,25,6,2018-02-08 22:47:00,74874,6190
2428,46,96,2018-07-31 06:03:02,39144,8053
2429,118,147,2018-03-23 14:57:10,92921,3612
2430,177,114,2017-07-18 15:58:31,67861,7415
2431,196,185,2017-12-21 07:08:37,38262,3287
2432,42,57,2018-06-12 08:13:21,18405,1975
2433,129,70,2018-06-17 01:51:10,88508,1496
2434,176,96,2018-09-18 17:16:57,45342,5698
2435,187,139,2017-07-16 10:32:59,46442,9451
2436,185,188,2017-12-10 19:31:22,28231,1752
2437,9,4,2017-10-02 18:29:17,5352,1722
2438,102,24,2017-06-09 23:44:17,81785,4329
2439,56,21,2018-01-02 04:25:48,75462,7221
2440,88,138,2017-08-01 13:27:30,78290,1979
2441,108,111,2017-06-18 18:19:00,31629,5953
2442,121,123,2018-03-24 08:24:36,21999,5263
2443,16,132,2017-11-16 07:44:07,92096,7422
2444,46,149,2018-09-05 09:27:27,22910,1970
2445,7,189,2018-03-10 12:05:23,62849,3494
2446,180,23,2017-11-14 09:46:32,84959,3875
2447,36,98,2018-07-27 15:47:37,32736,3926
2448,59,3,2017-10-30 19:54:24,26139,1773
2449,122,152,2018-09-04 00:32:49,46132,5638
2450,87,162,2018-03-06 07:26:09,5178,4626
2451,141,85,2017-11-01 13:04:57,41379,4166
2452,137,94,2018-05-08 23:22:39,45456,6527
2453,193,169,2017-12-18 13:00:04,52510,4941
2454,175,147,2017-12-22 14:30:18,24159,4395
2455,143,36,2017-09-12 03:40:33,31955,4661
2456,178,125,2017-11-02 00:31:10,9917,4017
2457,101,102,2018-02-20 11:03:46,33991,6620
2458,193,85,2017-09-15 15:01:42,75814,1953
2459,161,66,2017-08-02 11:11:34,65511,6895
2460,175,27,2017-11-15 16:47:02,95530,4640
2461,58,92,2017-08-05 01:26:14,53692,790
2462,77,162,2017-06-07 18:36:04,79469,8635
2463,165,144,2018-06-18 15:55:36,25958,7988
2464,21,163,2017-07-14 01:27:48,65927,9665
2465,52,183,2018-07-13 17:39:17,5667,1372
2466,76,193,2017-07-05 08:56:51,49518,2214
2467,5,68,2018-03-11 12:40:06,83251,6364
2468,191,198,2018-06-18 07:46:40,52978,5450
2469,115,27,2017-08-04 03:41:45,76828,5717
2470,62,155,2018-01-01 12:57:42,15037,4588
2471,105,75,2018-03-05 22:11:41,72900,2420
2472,141,169,2018-07-19 18:24:33,56092,1238
2473,6,68,2018-03-29 16:11:16,64625,7089
2474,34,159,2017-09-29 04:24:35,51584,4261
2475,18,141,2017-12-05 07:09:45,96219,4795
2476,64,45,2018-06-30 06:03:02,24266,9676
2477,3,192,2018-02-12 21:36:53,92848,3062
2478,101,108,2018-03-19 18:52:29,2766,8511
2479,136,32,2017-06-12 23:07:56,41594,8325
2480,38,166,2017-08-03 20:04:41,32299,1046
2481,56,117,2018-05-09 15:16:37,21526,8269
2482,91,171,2018-05-21 01:50:05,21474,668
2483,111,70,2018-01-04 16:01:27,2773,7186
2484,193,103,2018-03-17 03:05:02,84727,1104
2485,194,26,2017-12-18 01:28:32,21588,6244
2486,61,25,2017-08-12 00:13:08,32244,430
2487,145,157,2018-08-02 03:37:54,29692,3616
2488,167,55,2017-06-01 17:50:27,21920,8150
2489,7,123,2017-10-06 09:18:11,14322,6442
2490,101,20,2018-04-18 03:07:20,95678,6255
2491,45,63,2017-07-22 13:12:16,80416,1868
2492,89,11,2018-03-07 04:13:53,79255,4979
2493,192,144,2017-08-28 17:45:19,20632,1978
2494,146,27,2017-11-10 10:41:31,27315,3338
2495,2,9,2018-02-16 17:37:39,57244,3974
2496,3,130,2018-06-06 15:23:23,60685,6654
2497,168,109,2017-12-27 01:03:49,14915,1450
2498,106,123,2017-08-30 23:13:48,94685,1272
2499,101,20,2018-02-04 17:37:04,26919,1831
2500,123,164,2018-02-19 16:48:10,4634,2998
2501,123,27,2017-10-15 02:17:11,22725,6223
2502,166,47,2017-11-24 13:31:36,71966,5060
2503,140,167,2018-07-30 13:14:59,25797,3037
2504,189,145,2018-03-16 21:39:38,4295,9578
2505,189,119,2018-08-10 18:11:03,92821,9922
2506,145,108,2018-02-23 01:53:33,68805,399
2507,52,44,2018-06-17 10:34:00,87683,9790
2508,122,18,2017-06-01 14:55:27,52954,6465
2509,146,93,2017-06-21 00:42:20,92308,5245
2510,141,78,2017-06-14 04:32:22,88781,6860
2511,191,178,2018-07-28 09:44:59,25780,3838
2512,15,5,2017-08-17 00:25:29,48989,9450
2513,28,152,2017-11-16 12:08:39,82930,572
2514,52,154,2018-01-03 23:06:53,60716,6606
2515,65,154,2017-07-27 08:22:50,59980,6551
2516,168,171,2018-06-21 14:34:20,83088,8494
2517,112,20,2017-06-15 10:38:13,34038,4487
2518,113,133,2018-07-27 02:41:43,35846,7760
2519,92,191,2018-05-27 10:06:19,58462,6899
2520,30,126,2017-12-02 00:58:25,48410,6988
2521,22,49,2017-12-14 15:53:43,26721,5700
2522,158,89,2018-03-29 20:49:45,99358,1978
2523,149,181,2018-08-15 07:57:35,89259,9462
2524,122,183,2018-01-06 00:10:20,85998,8900
2525,175,74,2017-10-30 01:46:56,81667,8647
2526,43,121,2017-08-15 23:47:32,48048,4127
2527,116,165,2017-09-26 20:29:02,18179,1129
2528,55,127,2018-04-04 05:23:38,50645,5568
2529,106,89,2017-09-22 01:45:03,25201,3649
2530,115,192,2018-05-04 19:25:28,98758,5390
2531,76,159,2018-06-04 13:31:13,55201,7450
2532,61,74,2018-08-17 12:51:35,33127,770
2533,2,82,2017-12-15 04:00:43,2778,6863
2534,155,76,2018-04-19 10:24:31,76061,4317
2535,158,154,2018-02-20 23:39:00,18728,98
2536,30,100,2017-10-07 23:06:21,20233,3728
2537,178,155,2017-11-24 19:53:50,82360,7517
2538,200,44,2017-09-25 18:16:03,35374,8173
2539,127,72,2017-12-15 11:10:59,25173,8435
2540,106,149,2018-01-25 17:14:27,49537,8043
2541,151,45,2017-12-10 12:19:59,4109,2346
2542,75,48,2017-09-08 00:04:47,5908,1108
2543,144,83,2018-05-30 21:05:32,85161,4045
2544,55,100,2018-02-14 08:27:43,96837,836
2545,158,84,2018-01-18 06:14:32,88265,4959
2546,74,108,2018-08-21 21:52:03,56209,8889
2547,42,104,2017-07-10 11:05:45,70146,1386
2548,39,96,2017-08-20 23:35:16,75854,8821
2549,36,188,2017-07-03 03:14:09,22088,7549
2550,134,88,2018-05-26 18:43:12,81865,2569
2551,13,22,2017-10-15 02:07:23,22076,6735
2552,117,166,2018-03-18 01:39:31,11537,2118
2553,55,136,2017-09-26 12:14:58,64925,7121
2554,69,101,2018-09-01 11:01:02,78819,5109
2555,181,77,2018-04-28 00:06:06,69703,3098
2556,67,194,2017-12-02 13:56:05,324,714
2557,80,158,2018-08-28 20:27:58,22282,5713
2558,149,150,2017-07-27 20:06:09,89776,9944
2559,135,172,2018-02-10 21:19:27,67343,4592
2560,197,10,2018-01-05 16:06:49,28760,3390
2561,147,164,2018-04-10 10:49:19,57104,1226
2562,66,156,2018-02-28 05:11:36,83827,7831
2563,155,78,2017-12-09 22:47:32,84968,9990
2564,199,178,2018-06-14 17:11:54,91894,3968
2565,128,104,2018-07-06 04:21:31,98490,6895
2566,97,186,2017-10-23 17:12:05,51147,4325
2567,142,13,2018-01-09 03:12:29,58151,7889
2568,199,192,2018-03-30 11:23:15,76616,2530
2569,130,116,2018-07-20 04:59:53,67182,1992
2570,13,167,2017-06-16 01:41:40,16311,1102
2571,151,34,2017-09-12 14:44:48,75456,2424
2572,118,114,2017-07-24 05:39:55,76221,683
2573,11,154,2018-08-13 20:28:13,90307,5356
2574,137,33,2018-08-13 18:45:19,15170,9269
2575,89,52,2018-01-31 07:23:42,40687,5438
2576,34,136,2018-02-17 05:33:32,52770,1490
2577,194,185,2018-04-13 13:06:51,27284,856
2578,132,141,2018-08-27 18:14:54,86275,5558
2579,55,55,2017-06-25 13:52:36,83800,2215
2580,142,31,2017-11-10 17:17:51,41973,6
2581,130,89,2018-07-15 04:08:04,10364,444
2582,134,41,2018-07-12 09:52:52,97441,7735
2583,112,38,2018-08-02 20:53:38,2300,5215
2584,43,109,2018-08-08 05:24:14,4484,4679
2585,115,8,2018-09-27 17:37:11,11358,3652
2586,163,132,2018-06-12 03:24:33,30424,9010
2587,46,122,2018-04-18 22:58:43,94952,1635
2588,77,198,2018-04-12 18:58:31,70459,1212
2589,163,27,2018-01-15 00:31:17,41672,8560
2590,196,63,2017-09-27 18:37:02,59589,4230
2591,49,69,2018-01-25 01:03:39,61747,7076
2592,82,176,2018-08-08 15:05:57,12061,5530
2593,46,182,2017-06-29 00:34:11,15956,1790
2594,40,177,2017-10-24 10:52:40,74681,6905
2595,141,161,2017-08-14 12:49:57,83213,5267
2596,180,49,2017-08-16 20:45:38,12172,556
2597,165,28,2018-01-07 08:20:46,23822,8816
2598,4,42,2017-08-02 00:12:34,21234,7557
2599,43,191,2018-07-08 07:14:36,44367,5931
2600,175,191,2018-02-17 20:59:28,51492,6686
2601,176,64,2018-04-15 12:33:10,79203,3463
2602,62,31,2018-08-07 14:37:23,93268,1720
2603,84,22,2018-03-07 18:49:52,64720,3751
2604,194,80,2018-02-03 05:31:48,7135,8025
2605,65,93,2017-06-14 08:42:53,6304,2768
2606,121,39,2018-06-02 16:08:00,30228,617
2607,84,111,2018-09-30 13:07:30,79569,6578
2608,99,71,2017-12-03 01:34:55,5156,2472
2609,150,103,2017-12-05 17:30:59,33692,335
2610,174,122,2017-09-19 18:48:36,58125,5751
2611,156,29,2018-08-11 18:12:05,71265,773
2612,160,13,2017-08-30 23:19:18,38824,8876
2613,97,134,2017-06-17 21:12:07,79688,6033
2614,115,157,2017-06-12 21:08:39,81345,9521
2615,180,104,2017-08-02 11:57:26,76447,9331
2616,87,46,2018-06-23 18:30:01,50954,6943
2617,58,64,2017-08-02 12:17:41,19303,7414
2618,7,118,2018-02-11 12:02:59,56501,129
2619,64,46,2018-07-20 08:23:40,6160,2770
2620,22,161,2017-06-16 19:01:26,75177,4420
2621,156,41,2018-09-20 13:37:15,37133,3413
2622,62,118,2018-01-08 17:56:51,75100,9467
2623,95,148,2017-06-30 18:45:16,89897,930
2624,185,76,2018-03-19 08:40:20,64982,1922
2625,200,73,2017-10-27 15:46:56,2854,7576
2626,117,62,2018-02-20 18:35:25,19510,2376
2627,112,20,2017-06-06 13:09:29,31863,5904
2628,8,90,2017-06-27 12:30:44,73326,4627
2629,30,112,2017-10-04 03:52:15,3042,3054
2630,164,160,2017-06-08 14:08:18,47315,6428
2631,153,54,2017-12-06 21:06:37,94877,4000
2632,190,2,2017-12-03 19:40:47,11679,1595
2633,88,6,2017-09-05 13:27:44,76817,5008
2634,65,167,2017-11-22 20:15:52,65673,436
2635,93,84,2017-06-01 01:59:44,75851,6576
2636,59,55,2017-12-23 08:12:14,73240,676
2637,4,173,2018-08-21 07:33:03,4187,5634
2638,179,48,2018-08-22 06:16:08,27403,4169
2639,58,199,2018-09-05 08:31:41,29617,957
2640,76,197,2017-08-10 19:39:45,23465,4740
2641,52,24,2017-06-20 14:42:53,32766,9040
2642,127,57,2017-09-01 12:42:52,49068,3346
2643,15,54,2018-05-25 03:59:34,6406,2806
2644,167,74,2018-07-12 09:08:52,6918,7634
2645,62,102,2018-01-14 19:16:05,7489,8556
2646,75,114,2018-05-22 02:36:12,82949,6593
2647,94,11,2017-12-16 05:15:26,55244,6052
2648,42,54,2018-07-12 23:56:27,23386,9172
2649,198,136,2017-12-16 09:24:15,2937,4738
2650,107,125,2017-08-30 08:46:57,67296,6214
2651,143,43,2018-02-13 07:21:12,69884,5470
2652,170,169,2018-03-25 21:24:12,57843,6358
2653,59,20,2017-07-07 22:45:49,48777,8423
2654,14,128,2017-08-01 06:22:49,81315,611
2655,17,177,2017-08-11 23:35:14,54528,219
2656,104,127,2017-08-25 07:20:49,29192,4606
2657,107,68,2017-09-17 13:46:13,44966,868
2658,27,27,2017-06-04 10:55:53,14829,63
2659,150,66,2017-11-03 17:23:53,98326,3647
2660,51,116,2017-12-28 11:23:03,47360,7208
2661,93,81,2017-09-16 05:41:17,69247,2599
2662,75,106,2017-06-19 02:16:40,981,9917
2663,173,199,2018-09-09 07:06:57,91833,2985
2664,57,176,2018-03-30 11:41:58,34183,6953
2665,139,66,2018-04-26 14:20:56,30685,1504
2666,77,124,2018-07-31 20:30:08,66059,7278
2667,129,132,2018-02-15 04:46:01,13667,706
2668,128,105,2017-07-13 03:48:23,4061,9777
2669,49,3,2017-07-12 18:04:07,78580,7800
2670,55,113,2017-11-26 11:32:13,37430,2362
2671,186,3,2018-09-29 18:52:06,85127,424
2672,196,143,2018-08-21 15:12:03,46143,4118
2673,140,171,2018-05-10 19:31:09,97066,3322
2674,9,77,2018-02-07 15:00:35,51251,9888
2675,65,125,2018-07-21 14:36:58,9538,3678
2676,58,122,2017-09-14 15:49:28,26072,8892
2677,175,13,2017-06-26 12:52:22,53033,8706
2678,181,66,2017-12-26 04:58:18,157,6207
2679,73,73,2017-09-10 01:20:17,64733,1835
2680,81,43,2017-10-28 05:17:30,95735,9163
2681,83,9,2017-11-21 14:27:37,25086,731
2682,172,61,2017-09-13 06:04:50,44357,4928
2683,181,38,2018-09-10 02:59:24,11124,6314
2684,68,2,2017-08-08 18:29:03,1591,5466
2685,83,157,2017-12-22 21:41:26,19419,8818
2686,58,133,2017-12-26 19:51:37,64744,9654
2687,63,43,2017-11-03 10:03:31,26992,2383
2688,46,26,2017-08-07 04:09:31,65104,9402
2689,140,80,2017-10-18 02:40:26,89897,1957
2690,36,81,2018-07-05 06:21:40,49964,740
2691,40,194,2018-06-08 10:56:00,28342,6186
2692,77,8,2018-06-13 08:23:39,63582,2431
2693,45,171,2018-03-16 15:35:57,16788,9932
2694,109,36,2017-08-03 13:36:33,56236,3537
2695,59,84,2017-08-13 05:48:56,59398,1017
2696,198,179,2018-06-04 02:58:09,3059,2954
2697,179,72,2018-07-04 23:10:43,2839,3913
2698,50,29,2017-10-25 07:20:10,84782,5708
2699,165,44,2018-04-19 12:15:47,9978,5738
2700,71,149,2018-07-22 22:44:24,44782,1987
2701,174,22,2018-05-09 19:44:25,9814,8460
2702,146,167,2018-06-02 18:20:40,68442,3859
2703,88,72,2017-11-12 22:18:07,19016,9668
2704,182,35,2018-05-07 10:56:08,75481,1828
2705,134,80,2017-09-19 05:45:54,61201,6314
2706,56,29,2018-03-12 02:40:24,48569,5638
2707,18,127,2017-09-03 06:16:01,99033,2760
2708,10,60,2018-02-06 16:25:10,80823,5989
2709,171,138,2017-11-15 01:39:11,85092,1135
2710,26,50,2017-06-09 10:36:58,33299,275
2711,199,61,2018-07-29 03:23:14,31533,4549
2712,34,54,2018-05-29 12:58:11,46593,6481
2713,51,131,2018-01-16 15:36:10,216,4393
2714,76,178,2018-09-06 15:09:27,58265,1013
2715,187,26,2017-11-06 16:29:12,39846,929
2716,27,52,2018-09-25 16:20:32,12853,1063
2717,192,51,2018-06-07 06:51:01,6712,8631
2718,162,67,2017-09-03 09:30:28,61115,3126
2719,153,177,2018-08-20 23:34:47,2351,8345
2720,36,132,2017-11-07 07:50:05,66319,8201
2721,153,66,2017-12-26 03:59:15,57005,1530
2722,63,141,2018-01-15 23:28:15,37516,2737
2723,178,160,2018-02-07 21:35:32,66957,5003
2724,193,48,2018-01-29 23:01:01,96140,9159
2725,111,120,2017-10-02 14:33:43,98370,2309
2726,13,164,2018-05-03 07:17:08,27630,5700
2727,142,112,2018-08-26 12:45:42,54526,3061
2728,5,76,2018-05-04 22:18:50,27799,7587
2729,42,152,2018-03-07 14:47:10,24993,8116
2730,37,111,2018-09-11 02:15:39,7752,8520
2731,29,78,2017-08-07 07:23:43,37857,7828
2732,73,113,2017-06-18 13:01:11,68462,551
2733,194,115,2017-06-18 07:22:31,96100,7147
2734,14,29,2017-07-11 02:57:18,55037,7411
2735,2,65,2018-02-01 11:12:48,39380,8657
2736,44,184,2018-01-07 01:07:05,72786,9144
2737,75,133,2017-11-06 05:44:57,93185,2244
2738,199,131,2018-05-25 18:33:11,1788,8332
2739,66,195,2018-07-03 02:24:18,50593,7202
2740,160,144,2018-04-23 16:41:03,86495,7899
2741,70,29,2017-10-12 09:16:12,52889,6864
2742,138,85,2018-02-19 00:02:19,8562,7819
2743,198,69,2017-07-19 08:34:03,47394,2371
2744,158,14,2017-12-20 05:05:35,77140,7390
2745,164,49,2017-07-10 04:13:31,21260,7212
2746,140,96,2017-11-30 04:41:17,84222,7958
2747,197,93,2018-03-14 00:14:06,52396,2667
2748,27,171,2017-10-03 02:34:24,37722,5550
2749,11,63,2017-06-10 13:30:54,59528,9617
2750,23,112,2017-08-05 00:05:39,91330,5078
2751,20,176,2018-06-20 23:34:08,24055,9356
2752,128,15,2017-12-28 04:05:21,76124,403
2753,187,173,2018-04-08 04:13:15,92732,7844
2754,65,125,2017-06-29 06:45:19,14185,607
2755,104,179,2018-05-06 21:28:10,31372,8833
2756,179,196,2018-01-27 16:11:21,66959,6845
2757,14,111,2017-09-20 15:24:13,23103,9921
2758,47,195,2018-08-31 20:16:52,36188,8076
2759,70,73,2018-08-14 06:27:04,4120,3919
