id,user_id,begin_dttm,end_dttm
8317,83,2017-10-07 08:07:47,2017-10-07 18:17:44
8318,119,2017-07-25 14:45:50,2017-07-25 14:55:43
8319,189,2018-08-07 09:49:12,2018-08-07 11:52:52
8320,59,2017-09-07 02:45:01,2017-09-07 04:15:01
8321,51,2018-02-03 23:03:02,2018-02-04 03:50:30
8322,168,2017-08-27 23:07:05,2017-08-27 23:08:15
8323,94,2018-04-07 14:59:33,2018-04-07 15:45:18
8324,79,2018-01-03 01:00:41,2018-01-03 01:15:43
8325,124,2018-06-30 12:58:58,2018-06-30 16:08:31
8326,60,2018-01-02 18:12:30,2018-01-02 18:29:43
8327,175,2017-06-03 19:52:32,2017-06-04 04:30:37
8328,30,2018-03-31 10:35:26,2018-03-31 20:50:25
8329,149,2017-06-19 12:15:51,2017-06-19 23:14:01
8330,161,2018-07-30 17:59:22,2018-07-30 18:57:38
8331,66,2017-06-24 13:24:33,2017-06-24 14:25:11
8332,113,2017-06-13 08:38:43,2017-06-13 10:30:54
8333,84,2018-01-16 10:03:38,2018-01-16 21:39:13
8334,39,2017-07-11 22:08:42,2017-07-11 23:36:26
8335,115,2018-06-19 20:27:43,2018-06-20 04:21:54
8336,14,2018-05-13 05:35:56,2018-05-13 06:19:03
8337,44,2018-03-18 03:02:41,2018-03-18 06:10:48
8338,130,2017-06-13 20:27:37,2017-06-14 08:06:22
8339,27,2017-09-06 00:13:08,2017-09-06 07:14:01
8340,149,2017-07-17 04:36:45,2017-07-17 07:37:00
8341,142,2018-08-14 07:30:36,2018-08-14 09:36:16
8342,97,2018-08-22 14:33:48,2018-08-22 21:47:09
8343,34,2018-02-27 01:03:00,2018-02-27 04:31:13
8344,100,2017-11-26 17:49:06,2017-11-27 06:37:32
8345,9,2018-09-21 10:48:30,2018-09-21 13:20:21
8346,194,2017-07-30 12:26:29,2017-07-30 22:42:48
8347,33,2017-10-16 23:38:52,2017-10-17 11:27:07
8348,29,2018-03-12 21:25:18,2018-03-12 22:06:39
8349,141,2017-12-07 14:01:39,2017-12-08 06:52:09
8350,28,2018-08-16 13:53:37,2018-08-16 19:38:48
8351,133,2017-07-14 21:05:24,2017-07-15 00:27:59
8352,166,2018-04-29 04:27:18,2018-04-29 04:33:59
8353,60,2017-12-31 18:54:57,2018-01-01 02:02:08
8354,6,2017-10-24 13:52:19,2017-10-24 18:28:01
8355,148,2017-11-08 22:19:16,2017-11-09 04:55:37
8356,69,2017-09-17 15:42:35,2017-09-17 18:29:50
8357,113,2017-08-12 08:20:56,2017-08-13 02:49:41
8358,141,2018-04-10 11:18:40,2018-04-10 21:09:30
8359,56,2018-01-22 14:59:55,2018-01-22 17:56:08
8360,60,2017-12-20 02:30:39,2017-12-20 03:12:48
8361,20,2017-07-04 09:39:30,2017-07-05 01:29:11
8362,118,2018-07-29 10:49:40,2018-07-29 11:08:23
8363,114,2018-06-10 12:20:23,2018-06-10 13:54:30
8364,135,2018-06-30 21:28:32,2018-07-01 00:15:57
8365,99,2018-04-14 21:44:47,2018-04-15 01:17:35
8366,56,2018-09-22 07:01:23,2018-09-22 10:39:31
8367,61,2018-01-04 07:30:41,2018-01-04 12:29:50
8368,197,2018-07-14 08:12:39,2018-07-14 09:09:45
8369,114,2018-02-13 00:39:43,2018-02-13 01:26:40
8370,127,2018-04-13 05:22:37,2018-04-13 05:34:27
8371,136,2017-09-30 13:59:23,2017-09-30 15:53:17
8372,19,2018-08-09 22:20:25,2018-08-10 11:54:52
8373,4,2017-10-24 12:12:17,2017-10-24 18:40:23
8374,67,2018-05-08 13:35:37,2018-05-08 23:49:49
8375,41,2017-10-14 23:53:59,2017-10-15 04:38:49
8376,126,2018-07-04 12:10:50,2018-07-04 13:21:24
8377,39,2017-11-14 04:22:52,2017-11-14 05:49:37
8378,196,2018-08-12 19:42:44,2018-08-12 19:44:49
8379,38,2018-04-05 03:35:17,2018-04-05 05:36:48
8380,23,2018-04-20 18:25:37,2018-04-21 16:10:40
8381,195,2018-01-26 22:04:22,2018-01-27 06:03:00
8382,104,2018-02-15 19:01:54,2018-02-16 01:52:15
8383,4,2017-09-16 19:10:38,2017-09-16 21:16:48
8384,98,2018-08-07 05:17:08,2018-08-07 05:42:11
8385,92,2018-03-26 11:26:58,2018-03-26 15:12:57
8386,70,2017-11-07 07:31:44,2017-11-07 08:48:50
8387,50,2018-01-04 17:11:19,2018-01-04 17:21:42
8388,115,2018-03-08 06:31:04,2018-03-08 08:04:11
8389,42,2017-09-18 02:38:01,2017-09-18 08:36:17
8390,174,2018-09-06 11:13:35,2018-09-06 13:15:52
8391,128,2017-10-04 09:07:59,2017-10-04 11:52:27
8392,84,2018-09-14 01:41:54,2018-09-14 12:49:21
8393,111,2018-02-11 20:10:11,2018-02-12 07:44:50
8394,50,2017-12-14 17:07:57,2017-12-14 17:10:55
8395,146,2017-10-26 04:21:20,2017-10-26 21:08:45
8396,104,2018-08-04 21:11:46,2018-08-05 01:31:42
8397,52,2018-05-28 10:07:53,2018-05-28 10:35:46
8398,130,2018-04-09 00:30:47,2018-04-09 01:52:21
8399,199,2018-03-23 03:05:48,2018-03-23 06:25:09
8400,46,2018-07-16 13:13:11,2018-07-16 19:54:50
8401,31,2017-06-20 04:10:14,2017-06-20 20:34:37
8402,138,2017-08-18 02:52:58,2017-08-18 09:25:31
8403,161,2018-08-23 18:03:13,2018-08-24 04:23:35
8404,139,2018-09-21 17:59:20,2018-09-21 18:11:22
8405,142,2018-06-11 13:05:20,2018-06-11 17:12:12
8406,173,2017-06-26 08:39:43,2017-06-26 08:43:51
8407,16,2017-10-09 15:37:22,2017-10-10 00:41:01
8408,32,2018-04-29 05:43:06,2018-04-29 06:04:24
8409,42,2017-09-24 07:44:54,2017-09-25 00:10:53
8410,104,2018-03-28 06:57:57,2018-03-28 07:27:57
8411,104,2018-01-14 16:26:11,2018-01-14 16:59:16
8412,83,2018-04-18 03:44:27,2018-04-18 10:46:14
8413,164,2018-02-26 02:30:53,2018-02-26 11:12:59
8414,116,2017-08-27 08:20:15,2017-08-27 17:52:29
8415,69,2017-07-07 18:49:51,2017-07-08 00:32:21
8416,109,2018-04-13 15:11:34,2018-04-13 20:29:36
8417,99,2018-01-25 02:03:17,2018-01-25 18:12:43
8418,167,2018-06-07 23:01:30,2018-06-08 04:41:44
8419,81,2017-10-05 16:28:37,2017-10-05 22:18:46
8420,174,2017-06-07 04:45:31,2017-06-07 06:54:05
8421,56,2018-03-05 01:46:59,2018-03-05 04:57:42
8422,159,2018-03-26 20:37:32,2018-03-26 22:28:41
8423,97,2018-01-06 23:26:39,2018-01-07 00:42:43
8424,31,2018-08-02 07:46:31,2018-08-02 10:37:06
8425,59,2017-12-02 12:45:41,2017-12-02 23:41:41
8426,197,2018-04-24 09:51:26,2018-04-24 21:56:49
8427,195,2018-04-10 14:14:53,2018-04-10 16:47:04
8428,148,2018-05-28 15:45:44,2018-05-28 19:56:57
8429,73,2018-06-18 02:02:04,2018-06-18 11:51:57
8430,80,2017-10-22 21:59:38,2017-10-22 22:47:52
8431,82,2017-10-09 07:05:37,2017-10-09 08:03:58
8432,77,2017-11-08 20:49:20,2017-11-08 21:08:14
8433,184,2017-09-03 12:39:16,2017-09-04 04:30:12
8434,183,2018-01-25 07:54:26,2018-01-25 08:04:24
8435,47,2017-11-24 00:34:00,2017-11-24 09:14:05
8436,140,2017-12-20 04:13:42,2017-12-20 12:43:10
8437,165,2018-05-18 10:21:52,2018-05-18 18:48:54
8438,10,2017-12-07 09:04:39,2017-12-07 17:32:20
8439,175,2018-09-07 02:39:58,2018-09-07 13:13:49
8440,160,2018-07-10 16:16:04,2018-07-11 05:52:02
8441,173,2018-08-12 22:53:55,2018-08-13 04:13:50
8442,65,2018-05-01 22:25:11,2018-05-02 06:34:47
8443,163,2018-03-13 09:41:53,2018-03-13 15:41:11
8444,22,2017-09-29 01:32:13,2017-09-29 07:16:18
8445,199,2018-07-07 20:04:03,2018-07-08 01:28:06
8446,111,2018-06-02 22:44:06,2018-06-03 00:25:55
8447,110,2017-10-27 10:23:13,2017-10-27 15:24:45
8448,89,2018-08-01 23:23:39,2018-08-02 01:15:42
8449,165,2018-06-29 23:39:23,2018-06-30 03:35:44
8450,186,2018-08-27 15:37:59,2018-08-27 21:11:03
8451,33,2018-01-18 05:49:58,2018-01-18 06:23:17
8452,119,2017-09-22 12:52:11,2017-09-22 16:33:13
8453,102,2017-07-02 08:07:08,2017-07-02 10:56:05
8454,183,2018-02-19 15:59:50,2018-02-19 18:30:32
8455,151,2017-12-18 05:01:10,2017-12-18 06:48:28
8456,132,2017-09-03 02:39:47,2017-09-03 03:55:14
8457,79,2017-08-15 19:56:23,2017-08-16 04:06:20
8458,58,2018-05-05 08:03:24,2018-05-05 10:24:11
8459,174,2018-01-01 02:09:35,2018-01-01 04:44:28
8460,57,2018-06-06 12:35:42,2018-06-06 22:08:39
8461,70,2018-07-19 05:41:06,2018-07-19 12:14:26
8462,101,2018-05-11 09:51:10,2018-05-12 02:12:50
8463,57,2018-02-26 07:30:59,2018-02-26 09:22:43
8464,26,2017-09-17 11:46:12,2017-09-17 23:30:16
8465,139,2018-08-04 13:49:03,2018-08-04 22:58:37
8466,56,2018-08-23 08:49:08,2018-08-23 09:13:09
8467,195,2018-05-22 21:34:39,2018-05-23 01:15:21
8468,98,2018-08-21 13:35:39,2018-08-21 16:31:24
8469,139,2017-06-23 11:44:01,2017-06-23 14:17:48
8470,153,2017-11-25 23:59:12,2017-11-26 01:29:55
8471,182,2017-10-30 00:32:50,2017-10-30 00:39:40
8472,72,2017-09-09 01:29:29,2017-09-09 10:40:55
8473,140,2018-05-27 21:55:16,2018-05-27 23:13:41
8474,31,2018-09-02 06:42:32,2018-09-02 12:07:30
8475,115,2017-07-16 22:07:27,2017-07-17 07:19:45
8476,98,2017-10-28 00:48:23,2017-10-28 09:55:43
8477,140,2018-08-11 17:27:04,2018-08-11 17:29:42
8478,37,2018-08-10 10:54:24,2018-08-10 17:17:41
8479,31,2018-07-04 13:48:13,2018-07-04 20:37:31
8480,105,2018-01-22 00:58:02,2018-01-22 01:19:10
8481,129,2017-12-08 18:20:09,2017-12-09 06:14:20
8482,140,2018-01-18 06:14:06,2018-01-18 10:01:20
8483,29,2017-07-24 19:56:02,2017-07-25 03:51:58
8484,162,2017-06-14 23:52:27,2017-06-15 11:52:27
8485,124,2017-09-03 14:59:54,2017-09-03 21:00:39
8486,80,2018-01-08 21:48:43,2018-01-09 03:33:08
8487,50,2017-10-02 09:05:58,2017-10-02 12:04:29
8488,150,2017-10-10 01:51:38,2017-10-10 12:37:50
8489,14,2018-01-28 21:58:49,2018-01-29 04:24:30
8490,56,2017-11-04 16:04:36,2017-11-04 16:33:50
8491,13,2018-02-17 05:27:01,2018-02-17 14:24:27
8492,115,2018-03-22 20:43:55,2018-03-22 21:39:03
8493,196,2017-06-16 03:39:18,2017-06-16 04:47:55
8494,168,2018-06-15 01:20:01,2018-06-15 11:25:40
8495,63,2017-08-29 15:36:58,2017-08-29 15:38:41
8496,9,2018-04-30 12:24:35,2018-04-30 19:01:42
8497,164,2017-06-02 17:52:24,2017-06-03 10:11:29
8498,137,2017-11-28 08:45:59,2017-11-28 14:25:06
8499,137,2018-05-18 22:00:18,2018-05-19 01:28:47
8500,133,2017-10-31 19:00:05,2017-10-31 22:46:55
8501,103,2017-10-01 05:40:59,2017-10-01 06:07:39
8502,10,2018-01-09 18:51:32,2018-01-09 23:06:13
8503,124,2018-02-24 03:54:57,2018-02-24 06:13:12
8504,97,2017-11-20 04:32:51,2017-11-20 10:37:29
8505,59,2017-06-01 21:00:40,2017-06-02 01:11:36
8506,28,2017-07-02 03:17:50,2017-07-02 07:11:20
8507,149,2017-08-29 16:01:58,2017-08-29 16:57:06
8508,3,2018-06-11 15:23:44,2018-06-11 21:40:25
8509,177,2017-07-16 19:27:18,2017-07-16 19:34:28
8510,4,2018-09-04 10:35:39,2018-09-04 19:55:58
8511,180,2017-11-22 07:33:40,2017-11-22 08:43:58
8512,123,2017-12-09 20:13:15,2017-12-09 20:34:39
8513,148,2018-04-15 04:51:34,2018-04-15 08:18:02
8514,30,2018-05-18 18:18:38,2018-05-18 23:10:48
8515,151,2018-07-28 21:11:51,2018-07-29 05:58:22
8516,126,2017-12-06 01:06:28,2017-12-06 02:19:29
8517,104,2017-12-24 19:16:09,2017-12-25 04:12:44
8518,91,2018-09-23 01:57:06,2018-09-23 05:04:35
8519,27,2018-07-04 11:24:31,2018-07-04 11:40:23
8520,90,2018-07-19 20:58:25,2018-07-20 06:41:19
8521,14,2018-09-14 19:48:04,2018-09-15 09:19:18
8522,41,2018-04-26 13:13:49,2018-04-27 03:09:52
8523,4,2018-03-22 23:04:28,2018-03-23 00:32:47
8524,161,2018-09-28 13:03:13,2018-09-28 18:58:05
8525,12,2018-08-02 23:48:54,2018-08-03 12:32:14
8526,111,2018-04-11 09:41:48,2018-04-11 23:48:34
8527,50,2018-01-07 14:12:39,2018-01-07 20:27:30
8528,83,2018-06-22 09:29:48,2018-06-22 12:23:53
8529,63,2018-05-02 12:40:18,2018-05-02 15:57:21
8530,197,2018-04-12 21:23:17,2018-04-12 21:36:32
8531,146,2018-03-20 10:17:04,2018-03-20 11:44:24
8532,117,2018-07-13 08:42:19,2018-07-14 01:04:01
8533,95,2017-12-30 05:12:53,2017-12-30 14:13:56
8534,9,2017-12-10 16:14:11,2017-12-10 22:30:39
8535,60,2017-06-17 09:36:40,2017-06-17 23:33:21
8536,56,2017-08-07 09:56:51,2017-08-07 23:44:25
8537,51,2018-07-27 13:39:52,2018-07-28 02:20:16
8538,174,2018-04-20 22:57:58,2018-04-20 23:48:18
8539,190,2018-02-23 09:44:34,2018-02-23 14:15:13
8540,34,2017-11-14 09:59:52,2017-11-14 10:30:08
8541,181,2018-02-19 21:10:09,2018-02-20 02:06:52
8542,73,2017-08-11 21:17:07,2017-08-12 08:00:34
8543,35,2018-04-04 13:23:19,2018-04-04 18:05:42
8544,190,2017-08-23 01:16:24,2017-08-23 04:12:08
8545,171,2017-09-27 01:30:14,2017-09-27 14:03:48
8546,12,2017-08-15 15:43:38,2017-08-15 16:48:12
8547,166,2018-04-07 23:05:23,2018-04-08 10:33:25
8548,109,2017-08-19 13:35:58,2017-08-19 15:16:22
8549,171,2017-12-11 07:01:12,2017-12-12 00:44:55
8550,111,2017-06-11 14:57:38,2017-06-11 22:13:53
8551,114,2018-05-12 23:54:21,2018-05-12 23:54:35
8552,33,2017-07-25 21:49:01,2017-07-26 03:32:09
8553,197,2018-05-24 20:49:28,2018-05-25 02:31:05
8554,100,2018-08-20 10:24:14,2018-08-20 23:04:56
8555,92,2018-07-02 10:00:34,2018-07-02 10:57:22
8556,106,2017-12-16 05:35:15,2017-12-16 07:27:37
8557,183,2018-03-04 05:28:50,2018-03-04 05:45:29
8558,155,2018-05-08 23:56:37,2018-05-09 21:40:08
8559,17,2018-07-13 02:26:29,2018-07-13 03:21:46
8560,2,2018-04-01 01:15:51,2018-04-01 11:33:44
8561,80,2018-03-11 20:44:25,2018-03-11 21:11:01
8562,77,2018-09-05 01:02:33,2018-09-05 12:32:52
8563,128,2017-08-21 17:43:54,2017-08-21 22:39:31
8564,28,2018-07-08 22:40:49,2018-07-09 05:22:07
8565,169,2018-05-15 01:46:16,2018-05-15 04:40:18
8566,67,2017-10-10 16:54:41,2017-10-10 18:56:40
8567,71,2017-08-15 13:01:01,2017-08-15 13:25:16
8568,168,2018-09-25 18:32:45,2018-09-25 22:04:10
8569,189,2018-01-16 10:37:50,2018-01-17 00:54:57
8570,169,2018-06-24 16:23:44,2018-06-25 11:01:40
8571,64,2017-10-06 22:47:51,2017-10-07 00:48:06
8572,26,2017-06-20 08:04:29,2017-06-20 10:19:58
8573,174,2018-04-15 17:53:32,2018-04-16 03:08:25
8574,102,2017-10-10 17:02:05,2017-10-11 01:05:24
8575,148,2017-07-06 00:37:02,2017-07-06 03:03:26
8576,15,2018-08-19 17:52:30,2018-08-19 19:36:58
8577,109,2018-02-24 09:13:56,2018-02-24 20:08:10
8578,170,2018-03-04 03:39:02,2018-03-04 04:49:23
8579,60,2018-05-08 19:19:00,2018-05-08 22:24:29
8580,49,2017-12-15 23:41:31,2017-12-16 02:40:37
8581,145,2018-03-05 21:19:36,2018-03-05 21:21:31
8582,124,2018-01-19 11:40:16,2018-01-20 02:31:22
8583,51,2018-06-30 23:25:10,2018-07-01 06:56:30
8584,159,2018-05-01 07:02:55,2018-05-01 10:54:11
8585,37,2018-01-13 15:32:49,2018-01-13 18:04:10
8586,80,2017-06-05 02:48:30,2017-06-05 05:43:26
8587,118,2018-07-02 10:55:43,2018-07-02 17:41:22
8588,134,2018-06-14 09:02:59,2018-06-14 11:00:00
8589,101,2017-12-22 18:28:20,2017-12-22 21:24:40
8590,157,2017-09-22 22:02:23,2017-09-23 03:19:27
8591,9,2018-07-04 23:44:18,2018-07-05 23:09:55
8592,18,2017-06-01 14:20:43,2017-06-01 18:03:34
8593,169,2017-12-03 11:40:50,2017-12-04 00:11:03
8594,83,2018-01-14 16:40:54,2018-01-14 20:26:09
8595,186,2017-07-30 16:17:06,2017-07-30 16:40:07
8596,178,2018-01-04 22:18:17,2018-01-05 00:41:16
8597,14,2018-06-28 13:37:14,2018-06-28 14:51:37
8598,73,2018-03-23 03:29:19,2018-03-23 08:06:32
8599,139,2017-12-15 11:45:01,2017-12-15 19:02:19
8600,89,2017-09-12 02:42:21,2017-09-12 16:34:25
8601,13,2018-09-20 12:32:07,2018-09-21 03:54:26
8602,173,2018-05-19 18:35:31,2018-05-20 00:07:28
8603,180,2017-08-09 11:42:08,2017-08-09 20:17:45
8604,144,2018-02-05 00:07:21,2018-02-05 11:47:52
8605,19,2018-05-27 22:20:34,2018-05-28 08:54:45
8606,106,2017-12-22 10:35:04,2017-12-22 21:35:18
8607,49,2018-06-15 09:00:23,2018-06-15 10:11:51
8608,98,2017-06-20 00:18:36,2017-06-20 13:09:34
8609,135,2018-05-01 10:34:08,2018-05-01 11:14:07
8610,72,2018-02-22 14:27:22,2018-02-22 23:50:55
8611,147,2017-08-23 20:26:49,2017-08-23 22:34:58
8612,132,2017-06-16 07:08:25,2017-06-16 16:25:27
8613,170,2017-06-22 19:48:32,2017-06-22 20:41:52
8614,183,2017-11-22 04:10:23,2017-11-22 04:33:09
8615,189,2018-07-26 18:26:47,2018-07-27 00:42:30
8616,65,2017-08-26 23:12:33,2017-08-27 02:44:37
8617,80,2017-07-05 09:41:22,2017-07-05 14:02:37
8618,132,2017-06-19 05:56:38,2017-06-19 14:37:44
8619,167,2017-08-22 13:40:31,2017-08-22 14:22:33
8620,139,2017-10-28 17:25:41,2017-10-29 05:14:40
8621,180,2018-06-03 22:34:54,2018-06-04 02:31:43
8622,93,2018-03-16 04:42:03,2018-03-16 06:21:21
8623,156,2018-03-30 02:42:24,2018-03-30 11:29:10
8624,137,2018-08-29 12:24:09,2018-08-29 23:25:56
8625,23,2017-08-24 05:49:10,2017-08-24 07:23:19
8626,119,2018-05-09 14:07:46,2018-05-09 14:30:08
8627,6,2017-09-13 01:04:26,2017-09-13 02:22:31
8628,3,2017-11-03 14:16:49,2017-11-04 08:02:25
8629,148,2018-03-16 23:15:59,2018-03-17 13:07:15
8630,88,2017-11-14 06:10:55,2017-11-14 07:20:25
8631,190,2018-07-17 07:09:14,2018-07-17 07:25:39
8632,200,2017-10-10 15:26:19,2017-10-10 23:54:16
8633,102,2018-08-24 01:22:00,2018-08-24 02:11:37
8634,68,2017-12-07 09:17:15,2017-12-07 13:06:36
8635,110,2018-06-06 04:38:19,2018-06-06 06:03:12
8636,2,2018-05-19 07:00:17,2018-05-19 07:34:13
8637,35,2017-10-06 16:00:30,2017-10-06 16:01:03
8638,62,2017-10-30 16:27:06,2017-10-31 08:12:47
8639,110,2017-10-19 12:40:38,2017-10-19 13:51:32
8640,134,2018-07-12 13:32:42,2018-07-13 01:37:04
8641,145,2018-02-20 05:57:27,2018-02-20 06:16:30
8642,71,2018-09-05 21:04:34,2018-09-05 22:37:17
8643,60,2018-04-25 20:55:26,2018-04-25 21:06:16
8644,71,2018-09-20 06:04:10,2018-09-21 02:10:38
8645,141,2018-07-03 11:17:17,2018-07-03 17:48:51
8646,156,2018-02-09 07:13:35,2018-02-09 08:31:09
8647,6,2018-07-03 20:25:14,2018-07-03 23:48:52
8648,6,2017-11-08 06:09:17,2017-11-08 11:28:09
8649,147,2017-07-17 01:26:42,2017-07-17 09:10:08
8650,101,2018-01-30 09:46:54,2018-01-31 00:10:37
8651,80,2017-09-01 23:24:58,2017-09-02 10:37:24
8652,124,2018-04-21 01:35:06,2018-04-21 05:16:07
8653,153,2017-11-15 11:51:06,2017-11-15 20:23:16
8654,12,2018-08-22 10:11:52,2018-08-22 11:30:12
8655,197,2017-06-02 23:59:38,2017-06-03 04:00:31
8656,97,2017-12-16 16:19:30,2017-12-16 17:11:36
8657,94,2018-09-23 05:05:40,2018-09-23 12:12:32
8658,190,2017-12-10 07:35:57,2017-12-10 07:44:51
8659,106,2017-06-16 04:49:10,2017-06-16 05:06:28
8660,4,2018-04-07 07:34:38,2018-04-07 10:27:45
8661,85,2017-11-22 21:38:22,2017-11-23 03:33:34
8662,94,2018-09-29 05:10:12,2018-09-29 06:59:12
8663,100,2018-08-21 00:40:58,2018-08-21 05:38:58
8664,189,2018-05-14 00:14:34,2018-05-14 01:02:40
8665,62,2018-07-20 05:37:29,2018-07-20 10:33:26
8666,159,2018-02-11 13:02:23,2018-02-11 16:34:12
8667,116,2017-07-02 06:18:22,2017-07-02 07:15:04
8668,59,2018-03-30 09:47:46,2018-03-30 13:51:24
8669,108,2017-10-14 06:39:26,2017-10-14 19:00:36
8670,41,2018-07-01 17:11:48,2018-07-02 05:47:05
8671,89,2018-01-31 22:27:18,2018-02-01 05:08:19
8672,151,2017-07-05 00:30:50,2017-07-05 15:55:56
8673,143,2017-08-02 13:39:08,2017-08-02 16:56:22
8674,68,2017-08-06 06:31:00,2017-08-06 13:44:21
8675,30,2017-08-01 00:52:10,2017-08-01 01:49:52
8676,123,2017-12-31 22:17:14,2017-12-31 23:26:48
8677,2,2018-08-22 08:31:41,2018-08-22 22:33:05
8678,124,2018-03-21 10:13:06,2018-03-21 17:36:36
8679,133,2018-03-21 08:16:25,2018-03-21 11:27:46
8680,181,2017-08-15 14:30:54,2017-08-15 20:05:39
8681,32,2017-09-17 04:36:50,2017-09-17 07:28:01
8682,171,2018-04-20 10:23:26,2018-04-20 18:07:42
8683,110,2018-08-26 07:51:37,2018-08-26 09:48:53
8684,16,2018-07-18 00:37:03,2018-07-18 10:24:14
8685,186,2017-06-12 04:10:12,2017-06-12 14:10:09
8686,78,2017-08-07 23:21:31,2017-08-08 15:06:02
8687,128,2018-03-18 07:16:16,2018-03-18 09:14:37
8688,121,2017-10-15 12:32:07,2017-10-16 03:36:17
8689,159,2018-01-19 20:09:59,2018-01-20 04:26:12
8690,80,2017-06-14 07:37:58,2017-06-14 14:32:36
8691,178,2017-06-29 12:54:34,2017-06-30 00:55:36
8692,26,2018-06-10 19:17:35,2018-06-10 21:08:48
8693,167,2017-11-21 16:06:22,2017-11-21 23:47:26
8694,108,2018-03-15 12:07:09,2018-03-15 17:18:08
8695,91,2018-08-26 06:57:07,2018-08-26 07:30:47
8696,9,2018-05-09 00:54:06,2018-05-09 04:20:34
8697,83,2017-11-29 07:07:03,2017-11-29 11:41:56
8698,22,2017-06-26 05:39:00,2017-06-27 00:42:26
8699,166,2017-11-22 21:13:25,2017-11-23 02:27:42
8700,169,2017-06-01 02:01:54,2017-06-01 17:05:19
8701,40,2018-07-05 05:16:22,2018-07-05 07:09:07
8702,2,2017-06-23 05:35:09,2017-06-23 10:06:44
8703,82,2017-06-29 05:42:55,2017-06-29 08:50:35
8704,147,2018-07-27 19:43:01,2018-07-28 00:52:55
8705,30,2018-06-05 02:03:04,2018-06-05 07:05:49
8706,127,2017-08-08 03:55:48,2017-08-08 06:12:37
8707,4,2018-01-12 20:20:17,2018-01-12 20:32:47
8708,176,2018-02-18 19:02:54,2018-02-18 20:13:33
8709,105,2017-06-17 10:12:47,2017-06-17 20:22:06
8710,108,2017-09-21 00:11:09,2017-09-21 13:04:43
8711,160,2017-10-28 13:09:00,2017-10-28 14:09:55
8712,188,2018-06-16 09:12:55,2018-06-16 09:15:52
8713,55,2018-01-10 02:56:18,2018-01-10 20:42:44
8714,33,2018-05-22 02:40:44,2018-05-22 02:55:22
8715,151,2018-06-19 11:39:18,2018-06-19 18:49:48
8716,160,2017-06-04 04:57:29,2017-06-04 14:27:01
8717,95,2017-09-18 17:51:18,2017-09-18 19:55:33
8718,196,2018-03-28 12:31:36,2018-03-28 12:52:26
8719,79,2017-12-16 20:48:03,2017-12-16 20:49:15
8720,41,2017-11-14 22:09:48,2017-11-15 03:28:48
8721,61,2017-09-06 01:58:30,2017-09-06 16:40:17
8722,75,2017-10-28 03:21:37,2017-10-28 03:45:49
8723,112,2018-04-05 20:38:14,2018-04-05 20:42:00
8724,123,2018-04-05 04:58:16,2018-04-05 05:04:44
8725,177,2017-11-28 07:17:59,2017-11-28 19:04:45
8726,114,2018-07-19 20:07:58,2018-07-20 02:35:40
8727,139,2017-08-21 03:35:01,2017-08-21 16:43:07
8728,5,2017-08-17 08:29:07,2017-08-17 18:18:53
8729,145,2018-05-17 11:33:20,2018-05-17 20:10:22
8730,18,2017-08-24 18:04:33,2017-08-24 20:08:23
8731,164,2018-09-10 08:28:32,2018-09-11 04:45:36
8732,147,2017-09-05 09:25:13,2017-09-05 21:08:34
8733,139,2017-12-06 10:14:10,2017-12-06 11:53:22
8734,119,2017-10-13 08:41:19,2017-10-13 18:47:47
8735,155,2017-10-23 05:31:34,2017-10-23 10:48:34
8736,7,2018-07-07 21:54:36,2018-07-07 22:09:32
8737,80,2017-11-05 07:04:01,2017-11-05 07:18:02
8738,94,2018-09-21 00:18:10,2018-09-21 04:46:49
8739,137,2018-06-28 13:54:04,2018-06-29 01:55:08
8740,55,2018-07-08 22:33:08,2018-07-08 22:33:28
8741,27,2017-09-01 06:13:16,2017-09-01 07:42:14
8742,154,2017-10-06 18:16:42,2017-10-06 19:16:46
8743,48,2018-05-03 19:45:00,2018-05-04 07:29:28
8744,146,2018-06-04 16:52:50,2018-06-04 21:46:32
8745,104,2018-09-03 19:56:19,2018-09-04 05:05:36
8746,8,2018-01-31 21:43:05,2018-01-31 22:48:57
8747,101,2018-05-15 20:05:43,2018-05-16 12:24:04
8748,125,2018-03-27 19:40:00,2018-03-27 20:49:10
8749,112,2018-08-30 04:45:25,2018-08-30 04:52:30
8750,123,2018-08-26 04:04:59,2018-08-26 04:17:26
8751,65,2017-06-05 04:54:13,2017-06-05 16:01:25
8752,106,2018-02-06 20:20:14,2018-02-07 03:26:19
8753,107,2018-09-28 10:35:45,2018-09-28 13:35:50
8754,4,2017-12-09 08:20:35,2017-12-09 09:29:27
8755,175,2018-06-14 07:51:56,2018-06-14 09:26:36
8756,25,2018-02-25 10:29:16,2018-02-25 13:19:39
8757,166,2018-08-24 20:15:34,2018-08-25 00:17:50
8758,11,2017-11-26 18:41:04,2017-11-26 21:57:07
8759,77,2017-11-19 05:08:56,2017-11-19 06:52:07
8760,1,2017-10-18 18:04:05,2017-10-18 20:58:56
8761,174,2018-08-19 02:45:39,2018-08-19 04:24:44
8762,12,2018-05-09 15:44:13,2018-05-09 22:56:42
8763,113,2017-07-07 18:48:32,2017-07-07 23:11:51
8764,113,2017-06-24 15:17:11,2017-06-25 06:19:21
8765,187,2017-10-17 01:38:16,2017-10-17 10:19:28
8766,82,2017-10-02 14:43:32,2017-10-02 19:11:49
8767,49,2018-03-08 20:59:15,2018-03-08 21:23:26
